STAND 1, SURVEY DATE: 1 Sep 1985, OBSERVERS: R.A. Ellis (#2), ROWS: 0,2,4, M.S. Ross (#3), ROWS: 4,6,8, DATA ENTRY: 6 Dec 1995	(note: RAE data from row 4 in 4a-4i below; RAE used therm "M")

QUAD  0A    0C	  0E	0G    0I    2I	  2G	2E    2C    2A	  4A	4C    4E    4G	  4I	6I    6G    6E	  6C	6A    8A    8C	  8E	8G    8I    4a	  4c	4e    4g    4i
RUID   0.0   0.0   0.0	 0.1   0.5   1.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
SABE   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.5   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.1   0.0   0.0
SHCA   0.0   0.0   0.5	 0.0   0.0   0.0   0.0	 0.5   0.0   2.0   0.0	 0.0   0.0   0.1   0.1	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.1   0.1
SYAL   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
VAMY   0.1   0.1   0.5	 0.5   0.5   3.0   0.1	 0.5   0.5   0.5   0.1	 0.5   2.0   1.0   0.1	 1.0   0.1   0.5   0.5	 1.0   0.0   2.0   0.5	 0.5   0.0   0.0   0.1	 2.0   2.0   0.1
VAVI   2.0   0.1   7.0	17.0   4.0   5.0  20.0	 7.0   4.0   5.0   0.5	 4.0   9.0  12.0   4.0	 5.0  10.0   5.0   8.0	 1.0   0.1   8.0   2.0	 2.0   3.0   1.0   5.0	 8.0  10.0  12.0
ACMI   0.01  0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
ANMU   0.01  0.01  0.0	 0.01  0.0   0.1   0.01  0.0   0.1   0.0   0.01  0.01  0.1   0.01  0.1	 0.01  0.0   0.01  0.01  0.01  0.0   0.01  0.1	 0.5   0.5   0.01  0.01  0.0   0.01  0.01

QUAD  0A    0C	  0E	0G    0I    2I	  2G	2E    2C    2A	  4A	4C    4E    4G	  4I	6I    6G    6E	  6C	6A    8A    8C	  8E	8G    8I    4a	  4c	4e    4g    4i
ANPA   0.0   0.0   0.0	 0.01  0.01  0.01  0.0	 0.1   0.0   0.1   0.0	 0.0   0.01  0.1   0.1	 0.01  0.0   0.1   0.1	 0.0   0.0   0.0   0.0	 0.1   0.1   0.0   0.0	 0.01  0.1   0.0
ANRA   0.0   0.0   0.0	 0.5   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.1   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.1   0.0   0.0
ARCA   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.01  0.0   0.01  0.0   0.0   0.01  0.0	 0.0   0.0   0.0
ASLA   0.5   0.1   0.1	 0.5   0.1   0.5   0.5	 0.5   0.5   0.0   0.1	 0.5   0.5   0.1   0.1	 0.5   0.1   0.5   0.5	 0.5   0.5   0.5   1.0	 0.5   2.0   0.5   1.0	 0.5   0.5   0.5
CARO   0.01  0.0   0.01  0.01  0.01  0.0   0.0	 0.01  0.01  0.01  0.0	 0.0   0.0   0.0   0.01  0.1   0.01  0.01  0.1	 0.0   0.0   0.01  0.0	 0.0   0.0   0.01  0.0	 0.01  0.01  0.01
EPAN   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
ERGL   0.0   0.0   0.0	 0.0   0.0   0.1   0.0	 0.1   0.0   0.0   0.01  0.0   0.0   0.0   0.0	 0.0   0.0   0.01  0.0	 0.01  0.01  0.1   0.1	 0.0   0.0   0.1   0.0	 0.1   0.0   0.0
FRVI   0.0   0.0   0.0	 0.0   0.0   0.1   0.0	 0.0   0.0   0.0   0.0	 0.0   0.5   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.01  0.0   0.0	 0.1   0.0   0.0
GABO   0.1   0.1   0.01  0.01  0.1   0.1   0.1	 0.01  0.1   0.0   0.1	 0.5   0.1   0.1   0.1	 0.5   0.0   0.01  0.01  0.5   0.1   0.5   0.1	 0.1   0.5   0.1   0.1	 0.01  0.01  0.01
GELI   0.0   0.0   0.0	 0.1   1.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
HIUM   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.01  0.0   0.01  0.01  0.0   0.0   0.01  0.0   0.0   0.01  0.1	 0.1   0.1   0.1   0.5	 0.1   0.0   0.01  0.01  0.0   0.0   0.0
LAOC   0.0   0.0   0.1	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
LIBO   0.0   0.0   0.0	 1.0   3.0   7.0   2.0	 0.0   0.0   2.0   0.0	 0.0   3.0   2.0   0.0	 0.0   0.0   0.0   1.0	 0.5   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 7.0   4.0   0.5
LIPH   0.0   0.0   0.0	 0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.01  0.0   0.0
MACA   0.01  0.0   0.1	 0.0   0.1   0.1   0.0	 0.0   0.0   0.0   0.0	 0.0   0.01  0.0   0.01  0.1   0.5   0.1   0.1	 0.1   0.0   0.1   0.01  0.1   0.01  0.0   0.0	 0.01  0.0   0.01
ORSE   0.0   0.0   0.0	 0.0   0.0   0.1   0.1	 0.0   0.0   0.1   0.0	 0.0   0.5   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.1   0.0   0.0
PYCH   0.0   0.0   0.0	 0.0   0.0   0.1   0.01  0.0   0.0   0.0   0.01  0.0   0.1   0.0   0.5	 0.0   0.0   0.0   0.01  0.0   0.01  0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
SOSP   0.1   0.1   0.1	 0.1   0.0   0.0   0.0	 0.5   0.1   0.0   0.1	 0.01  0.0   0.0   0.1	 0.0   0.0   0.0   0.0	 0.01  0.0   0.01  0.1	 0.1   0.01  0.1   0.1	 0.1   0.01  0.1
VIAD   0.0   0.01  0.1	 0.0   0.0   0.1   0.01  0.1   0.01  0.0   0.01  0.01  0.1   0.1   0.1	 0.0   0.0   0.1   0.01  0.1   0.01  0.0   0.0	 0.1   0.1   0.1   0.1	 0.1   0.1   0.1
CXSI   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.01  0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
CXRI   0.1   1.0   0.5	 0.1   0.0   0.1   0.1	 0.1   0.1   0.1   0.5	 0.1   0.1   0.01  0.1	 0.1   0.1   0.1   0.5	 0.5   0.5   0.1   0.5	 0.5   0.5   0.5   0.5	 1.0   0.5   0.5

QUAD  0A    0C	  0E	0G    0I    2I	  2G	2E    2C    2A	  4A	4C    4E    4G	  4I	6I    6G    6E	  6C	6A    8A    8C	  8E	8G    8I    4a	  4c	4e    4g    4i
ELGL   0.0   0.01  0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.01  0.0   0.1   0.0	 0.0   0.0   0.0   0.0	 0.5   0.1   0.01  0.1	 0.1   0.1   0.0   0.0	 0.0   0.0   0.0
ELIN   0.01  0.0   7.0	 0.01  0.1   0.1   0.1	 0.1   0.01  0.01  0.1	 0.1   0.5   0.5   0.0	 0.0   0.0   0.1   0.01  0.1   0.5   0.1   0.0	 0.01  0.5   0.1   0.01  0.5   0.1   0.1
ORAS   0.0   0.01  0.1	 0.01  0.0   0.1   0.1	 0.1   0.0   0.0   0.1	 0.0   0.5   0.0   0.01  0.01  0.0   0.01  0.01  0.0   0.01  0.01  0.01  0.0   0.0   0.0   0.0	 0.1   0.01  0.01
ORPU   0.1   0.01  0.5	 0.1   0.01  0.01  0.01  0.1   0.01  0.01  0.5	 0.1   0.5   0.1   0.1	 0.1   0.01  0.01  0.1	 0.1   0.1   0.1   0.01  0.1   0.01  0.1   0.1	 0.1   0.01  0.01
SCPU   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.1   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.1   0.0   0.0
EQVA   0.01  0.01  0.01  0.1   0.0   0.0   0.1	 0.1   0.1   0.01  0.1	 0.1   0.5   0.1   0.0	 0.1   0.1   0.1   0.5	 0.5   0.5   1.0   0.0	 0.0   0.1   0.1   0.1	 0.1   0.1   0.01
LYCO   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   1.0   1.0   0.0	 0.5   0.1   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   1.0	 2.0   0.0   0.0
GEAM   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
ROWO   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.1   0.0   0.0   0.0	 0.0   0.0   0.0
MELI   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
AGSC   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
ARLY   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
VIRE   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
AGSU   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
temp  71    66	  64	64    62    62	  60	62    62    62	  65	57    59    59	  60	62    60    60	  59	60    61    61	  61	60    59    64	  62	62    62    63

