STAND 5, SURVEY DATE: 10 Sep 1982, OBSERVERS: G.H. La Roi (#1), ROWS: 0,2,4A,4C, R.A. Ellis (#2), ROWS: 4E,4G,4I, DATA ENTRY: 08 Jul 1997 (note: GHLR used thermometer ??; RAE used "M"; much of ARNU is "dead yellow standing" and cover not est'd)

QUAD  0A    0C    0E    0G    0I    2I    2G    2E    2C    2A    4A    4C    4E    4G    4I    6I    6G    6E    6C    6A    8A    8C    8E    8G    8I    4a    4c    4e    4g    4i
ASCO   0.0   1.0   0.0   0.0   2.0   0.0   1.0   3.0   4.0   0.5   0.5   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.1   0.5   0.5   0.1   1.0   0.0   0.0   0.0   0.0   0.0   0.0
ACRU   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.1   0.1   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
COCA   4.0   6.0   6.0   4.0  10.0  12.0   4.0   6.0   5.0   3.0   1.0   7.0   0.5   2.0   5.0   1.0   4.0   2.0   4.0   1.0   3.0   4.0   3.0   4.0   1.0   0.0   0.0   0.0   0.0   0.0
COTR   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
EPAN   1.0   0.5   1.0   1.0   2.0   0.1   0.01  0.1   0.5   0.01  0.0   0.0   0.0   0.0   0.01  0.0   0.1   0.0   0.0   0.0   1.0   0.0   0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.0
FRVE   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
FRVI   0.5   0.5   0.1   0.5   0.5   0.1   0.1   0.1   0.1   0.1   0.1   0.01  0.1   0.5   0.5   0.5   0.0   0.5   0.1   0.1   0.5   0.0   0.1   0.5   0.5   0.0   0.0   0.0   0.0   0.0
GABO   1.0   0.5   0.5   0.1   0.1   0.1   0.1   0.5   0.1   0.1   0.1   0.1   0.1   0.1   0.1   0.1   0.1   0.1   0.1   0.1   0.1   0.1   0.1   0.1   0.1   0.0   0.0   0.0   0.0   0.0
GATR   0.0   0.0   0.1   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.01  0.0   0.0   0.0   0.1   0.0   0.0   0.1   0.0   0.1   0.1   0.1   0.0   0.0   0.0   0.0   0.0
GORE   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
LAOC   0.1   0.0   0.1   0.5   0.1   0.1   0.1   0.5   0.0   0.5   0.0   0.1   0.0   0.0   0.01  0.01  0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
LIBO   7.0   4.0   2.0  10.0   3.0   6.0   2.0   3.0   6.0  15.0  12.0   5.0   4.0  10.0  20.0  20.0   8.0  10.0   4.0  10.0   4.0   4.0   5.0   7.0   8.0   0.0   0.0   0.0   0.0   0.0
MACA   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
MEPA   3.0   2.0   5.0   1.0   5.0   4.0   2.0   3.0   4.0   5.0   4.0   5.0   1.0   4.0   4.0   2.0   3.0   1.0   0.5   1.0   4.0   0.5   3.0   1.0   3.0   0.0   0.0   0.0   0.0   0.0
MINU   1.0   1.0   2.0   1.0   3.0   3.0   2.0   2.0   3.0   0.5   2.0   3.0   0.5   3.0   3.0   4.0   4.0   3.0   2.0   3.0   2.0   3.0   3.0   4.0   3.0   0.0   0.0   0.0   0.0   0.0
OSCH   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
PEPA   1.0   0.1   0.1   1.0   3.0   2.0   1.0   2.0   1.0   1.0   0.1   1.0   0.5   1.0   0.5   1.0   0.5   0.5   0.5   0.5   0.5   0.5   2.0   2.0   1.0   0.0   0.0   0.0   0.0   0.0
