3B,0,0,.01,0,0,0,0,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,.1,0,0,.1,0,0,0,0,0,0,0,0,1,0,0,0
5B,0,0,0,0,0,0,0,3,0,0,0,0,.1,0,0,.1,.1,0,0,1,0,.1,.1,7,.1,0,.01,0,0,0,0,0,0,0,0,0,0,1,0,0
5D,0,2,0,0,0,0,0,0,0,0,.1,0,0,0,0,0,.01,0,0,0,0,.01,.1,50,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1,0,0,0,0,0,0,1,30,.01,0,0,0,0,0,0,0,.1,10,0,0,0,0,0,0
5H,0,0,.01,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,.1,0,1,.1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5J,0,0,0,0,0,0,0,0,0,0,0,0,.1,.01,0,.1,0,0,0,.01,.01,0,0,1,0,0,0,0,0,0,0,.1,0,0,0,0,0,0,0,0
7J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,20,.1,.1,0,0,0,0,0,0,.1,0,0,0,0,0,0,0
7H,0,0,0,0,0,0,0,0,0,0,.1,0,0,0,0,.1,0,0,0,.1,0,.01,0,85,0,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7F,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.1,.1,.01,0,0,0,.01,0,65,1,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7D,0,0,0,0,0,0,0,0,0,0,.1,0,.01,0,0,0,0,0,0,0,0,0,0,60,0,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7B,0,0,0,0,0,0,0,0,0,0,.1,0,0,0,0,.01,.1,0,0,0,0,0,0,85,.1,.1,0,1,0,0,.01,0,0,0,0,0,0,0,0,0
9B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,60,1,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0
9D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9F,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.1,0,0,0,0,0,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,.01,0,0
9H,0,0,0,0,0,.01,0,0,0,0,0,0,.1,0,0,.1,0,.01,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9J,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,70,1,.1,0,0,0,0,0,0,.1,0,0,0,0,0,0,0
1B,0,0,0,0,0,0,0,1,0,0,.1,0,.01,0,0,.1,.1,0,0,.1,0,0,.1,25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1D,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,.1,.1,10,.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1F,0,0,0,0,0,0,0,0,0,0,.1,0,.01,0,0,0,0,0,0,0,0,0,0,7,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1H,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,6,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1J,0,0,.1,0,0,5,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,.1,.1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,.1,0,0
3J,0,0,0,0,0,.1,0,0,0,0,0,0,0,0,0,.01,0,.01,0,0,0,1,.1,40,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3H,0,0,.1,.1,0,0,0,0,0,0,.01,0,.01,0,0,0,0,0,0,0,0,0,0,85,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3F,0,0,.1,.01,0,.01,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,.01,25,.1,0,0,0,0,0,0,0,0,20,0,0,0,.01,0,0
3D,.1,0,1,0,0,5,0,0,0,.1,0,0,0,0,0,.01,0,0,0,0,0,.01,.1,35,1,.1,0,0,0,0,0,0,0,2,0,0,0,.01,0,0
3B,0,0,0,0,0,.01,0,.01,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,75,.1,0,0,0,0,0,0,0,0,.1,0,0,1,0,0,0
5B,0,0,0,0,0,0,.1,4,0,0,0,0,.1,0,1,1,.1,0,0,1,0,0,1,6,0,.1,0,0,0,0,0,0,0,0,0,0,0,.1,0,0
5D,0,5,0,0,0,0,.1,.01,0,0,.1,0,0,0,0,.01,.1,0,0,.01,0,0,0,50,.1,.1,0,0,0,0,0,0,0,2,0,1,0,0,0,0
5F,0,0,0,0,0,.1,0,0,0,0,0,0,0,0,0,.1,0,0,0,0,0,0,.1,35,.1,0,0,0,0,0,0,0,.1,8,0,2,0,0,0,0
5H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.1,.1,3,0,0,1,0,2,0,8,.1,.01,0,0,0,0,.01,0,0,0,0,0,0,.1,0,0
5J,0,0,0,0,0,0,0,0,0,0,0,0,.1,0,0,.1,.01,0,0,.01,0,0,0,1,0,.01,0,0,0,0,0,0,0,0,0,0,0,.1,0,0
7J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,.1,.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7H,0,0,0,0,0,0,0,0,0,0,.1,0,0,0,0,0,0,0,0,.01,0,.01,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7F,0,0,.01,0,0,0,0,0,0,0,1,0,0,0,0,1,.1,0,0,0,0,0,.1,45,1,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7D,0,0,0,0,0,0,0,0,0,0,.1,0,0,0,0,0,0,0,0,0,0,0,.01,40,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7B,0,0,0,0,0,0,0,0,0,0,.1,0,0,0,0,0,1,0,0,.01,0,0,.01,85,.1,.1,0,1,0,0,.01,0,0,0,0,0,0,.1,0,0
9B,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,0,0,0,0,0,0,0,7,.1,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9F,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1,90,.1,1,.1,0,0,0,0,0,0,0,0,0,0,.1,0,0
9H,0,0,0,0,0,.01,0,0,0,0,0,0,.1,0,0,.1,0,0,0,0,0,0,0,5,.1,.01,0,0,0,0,0,0,0,0,0,0,0,.01,0,0
9J,0,0,0,.01,0,0,.01,0,0,.01,0,0,0,0,0,.01,0,0,0,0,0,0,0,75,2,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0
1B,0,0,0,0,0,0,0,1,0,0,.1,0,0,0,0,.1,.01,0,0,.01,0,0,0,25,.1,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0
1D,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,5,.01,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1F,0,0,0,0,0,0,0,0,0,0,.1,0,.01,0,0,0,0,0,0,0,0,0,0,8,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1H,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,5,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1J,0,0,.01,0,0,10,0,0,0,0,0,0,.01,0,.01,.01,0,0,0,0,0,0,.01,20,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3J,0,0,0,0,0,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1,.1,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3H,0,0,0,0,0,.1,0,0,0,0,.01,0,.1,0,0,0,0,0,0,0,0,0,0,85,.1,0,0,.1,0,0,0,0,0,0,0,0,0,0,0,0
3F,0,0,.1,0,0,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
3D,0,0,.1,0,0,3,0,0,0,.1,.01,0,.1,0,.01,.01,0,0,0,0,0,0,.1,30,1,0,0,0,0,0,0,0,0,2,0,0,0,.01,0,0
3B,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,.01,0,0,0,0,0,75,.01,0,0,0,0,0,0,0,0,1,0,0,.1,0,0,0
5B,0,0,0,0,0,0,0,5,0,0,.1,0,0,0,.1,.1,2,0,0,.1,0,.1,.01,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5D,0,3,0,0,0,0,.1,0,0,0,.1,0,0,0,0,.1,0,0,0,0,0,0,.1,40,.1,0,.01,0,0,0,0,0,0,8,0,.1,0,.01,0,0
5F,0,0,0,0,0,.1,0,0,0,0,0,0,.01,0,0,.01,0,0,0,.01,0,0,.1,30,.1,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0
5H,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,5,0,0,.1,0,1,0,10,.1,0,0,0,0,0,.01,0,0,0,0,0,0,.1,0,0
5J,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,.01,0,.01,0,.01,0,0,0,2,.01,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0
7J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
7H,0,0,0,0,0,0,0,0,0,0,.01,0,.01,0,0,0,0,0,0,.01,0,.01,0,80,1,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7F,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,.1,.1,0,0,0,0,0,0,60,2,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0
7D,0,0,0,0,0,0,0,0,0,0,.01,0,.01,0,0,0,0,0,0,0,0,0,0,50,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7B,0,0,0,0,0,0,0,.1,0,0,0,0,0,0,.1,.01,0,0,0,.1,0,0,.01,80,.1,0,0,.1,0,0,.01,0,0,0,0,0,0,0,0,0
9B,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,.01,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9D,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,.1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9F,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,.1,90,.01,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0
9H,0,0,0,0,0,.01,0,0,0,0,0,0,.1,0,0,.1,0,0,0,0,0,0,0,5,.1,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0
9J,0,0,0,0,0,0,0,0,0,0,0,.1,.01,0,0,.01,0,0,0,0,0,0,0,75,2,0,0,0,0,0,0,0,.1,0,0,0,0,0,0,0
1B,0,0,0,0,0,0,0,0,0,0,.1,0,.01,0,0,.01,0,0,0,.01,0,0,.1,15,.01,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0
1D,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,.1,0,0,0,0,0,0,0,.01,10,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1F,0,0,0,0,0,0,0,0,0,0,.1,0,.01,0,0,0,0,0,0,0,0,0,0,6,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1H,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1J,0,0,.1,0,0,7,0,0,0,0,.01,0,0,0,.1,0,0,0,0,0,0,.01,.01,15,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0
3J,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1,.1,35,.1,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0
3H,0,0,.1,.1,0,.1,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,75,.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3F,0,0,.1,0,0,1,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,15,.1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
3D,0,0,.1,0,0,2,0,0,0,.1,0,0,.01,0,.01,0,0,0,0,0,0,.01,.01,20,.1,0,0,.01,0,0,0,0,0,2,0,0,0,.01,0,0
3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,75,0,0,0,.01,0,0,0,0,0,.1,0,0,.1,0,0,0
5B,0,0,0,0,0,0,.01,.1,0,0,0,0,.01,0,.1,1,.1,0,0,.1,0,.1,.1,5,.1,0,0,.01,0,0,0,0,0,0,0,0,0,.1,0,0
5D,0,5,0,0,0,0,.1,0,0,0,.1,0,0,0,0,0,.01,0,0,0,0,.1,.01,40,.01,0,0,0,0,0,0,0,0,1,.1,0,0,0,0,0
5F,0,0,0,0,0,.01,0,0,0,0,0,0,.01,0,0,.01,.01,0,0,0,0,0,.01,30,.01,0,.01,0,0,0,0,0,2,1,0,3,0,0,0,0
5H,0,0,0,0,0,.01,1,0,0,0,0,0,0,0,.01,.01,1,0,0,1,0,2,0,8,.01,0,0,0,0,0,.01,0,0,0,0,0,0,.1,0,0
5J,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,.01,0,0,0,.01,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,.01,0,.01,.01,80,.01,0,0,.1,0,0,0,0,0,0,0,0,0,.1,0,0
7F,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.1,.01,0,0,.01,0,.01,.01,40,.1,0,0,0,0,0,0,0,0,0,0,0,0,.1,0,0
7D,0,0,0,0,0,0,0,0,0,0,.01,0,.01,0,0,0,.1,0,0,.1,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7B,0,0,0,0,0,0,0,0,0,0,.1,0,0,0,0,.01,0,0,0,0,0,0,0,80,.1,0,0,1,0,0,0,0,0,0,0,0,0,.01,0,0
9B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,.01,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9D,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,.01,0,0,0,0,0,0,0,10,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1,85,.1,.1,0,0,0,0,0,0,0,0,0,0,0,.01,0,0
9H,0,0,0,0,0,.01,0,0,0,0,0,0,1,0,0,.01,0,0,0,0,0,0,0,4,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9J,0,0,0,.1,0,0,0,0,0,0,0,.1,.01,0,0,.01,0,0,0,0,0,0,0,65,.1,0,0,0,0,0,0,0,.1,0,0,0,0,0,0,0
