STAND 1, SURVEY DATE: 5 May 1984, OBSERVERS: G.H. La Roi (#1), ROWS: 0,2,4,  M.S.Ross (#3), ROWS: 4,6,8, DATA ENTRY: 23 Nov 1995  (MSR data from Row 4 in 4a-i below)

QUAD  0A    0C	  0E	0G    0I    2I	  2G	2E    2C    2A	  4A	4C    4E    4G	  4I	6I    6G    6E	  6C	6A    8A    8C	  8E	8G    8I    4a	  4c	4e    4g    4i
GABO   0.01  0.01  0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
GELI   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
HIUM   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
LAOC   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
LIBO   0.0   0.0   0.0	 0.2   3.0   3.0   2.0	 0.0   0.0   0.5   0.0	 0.0   2.0   0.0   0.5	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.5   0.0   0.0
LIPH   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
MACA   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
ORSE   0.0   0.0   0.0	 0.0   0.0   0.1   0.01  0.0   0.0   0.1   0.0	 0.0   0.1   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.1   0.0   0.0
PYCH   0.0   0.0   0.0	 0.1   0.0   0.0   0.1	 0.01  0.0   0.0   0.0	 0.0   0.1   0.1   1.0	 0.0   0.0   0.0   0.01  0.0   0.01  0.0   0.0	 0.0   0.0   0.0   0.0	 0.1   0.01  0.5
SOSP   0.01  0.01  0.0	 0.01  0.0   0.0   0.0	 0.01  0.0   0.0   0.1	 0.01  0.01  0.0   0.01  0.0   0.0   0.0   0.0	 0.0   0.01  0.0   0.0	 0.0   0.0   0.0   0.0	 0.01  0.0   0.0
VIAD   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.01  0.0   0.01  0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.01  0.0   0.0   0.0
CXSI   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.01  0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
CXRI   1.0   0.5   0.5	 0.1   0.1   0.1   0.1	 0.5   0.1   0.1   2.0	 1.0   1.0   0.5   1.0	 0.01  0.01  0.1   0.1	 0.5   0.5   0.1   0.1	 0.5   1.0   0.5   0.1	 0.5   0.0   0.1

QUAD  0A    0C	  0E	0G    0I    2I	  2G	2E    2C    2A	  4A	4C    4E    4G	  4I	6I    6G    6E	  6C	6A    8A    8C	  8E	8G    8I    4a	  4c	4e    4g    4i
ELGL   0.0   0.01  0.0	 0.0   0.0   0.01  0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.01  0.01  0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
ELIN   0.0   0.0   0.01  0.0   0.01  0.01  0.0	 0.01  0.0   0.0   0.01  0.01  0.01  0.01  0.01  0.0   0.0   0.01  0.0	 0.0   0.01  0.01  0.0	 0.0   0.01  0.01  0.01  0.1   0.01  0.01
ORAS   0.01  0.0   0.01  0.01  0.0   0.01  0.01  0.0   0.0   0.0   0.01  0.01  0.01  0.01  0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
ORPU   0.1   0.01  0.01  0.01  0.01  0.01  0.1	 0.01  0.01  0.01  0.1	 0.01  0.1   0.1   0.01  0.1   0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.1   0.01  0.1   0.1	 0.1   0.1   0.01
SCPU   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
EQVA   0.1   0.01  0.1	 0.01  0.0   0.0   0.01  0.1   0.1   0.01  0.1	 0.01  0.1   0.1   0.0	 0.01  0.1   0.01  0.01  0.1   0.1   0.5   0.01  0.01  0.01  0.01  0.1	 0.1   0.1   0.0
LYCO   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   2.0   2.0   0.0	 2.0   1.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.5	 0.5   0.0   0.0
GEAM   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
ROWO   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
MELI   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
AGSC   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
ARLY   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
VIRE   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
AGSU   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
temp  39    39	  39	41    37    38	  41	40    41    42	  45	41    43    43	  43	44    44    44	  43	44    44    47	  43	41    39    47	  43	44    43    43

