"stand","plot","tag","species_code","DBH_1983_cm","base_coord_N_1983_m","base_coord_S_1983_m","base_coord_E_1983_m","base_coord_W_1983_m","year_dead","fallen_stem_length_1983_m","exit_coord_N_1983_m","exit_coord_S_1983_m","exit_coord_E_1983_m","exit_coord_W_1983_m","year_fallen_1983","age_1983","stem_height_1983_m","stem_lean_amt_scaled_1983","stem_lean_dir_1983","stem_lean_amt_1991","stem_lean_dir_1991","stem_lean_amt_2000","stem_lean_dir_2000","crown_width_NS_1983_m","crown_width_EW_1983_m","height_to_crown_1983_m","fill_perc_1983","BSD_1983","radial_10year_inc_1983_mm","DBH_1991_cm","DBH_2000_cm","height_2000_m","tree_code_2000","fire_code_2000","comments"
"1","0I","6284","PIBA",8.8,NA,"1.4","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.3","S","NW",NA,NA,NA,NA,"1.2","1.6","8.6","65",NA,NA,"10.9","12.4","16.5",NA,NA,NA
"1","0I","6282","PIBA",14,"1.5",NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.3","S","N",NA,NA,NA,NA,"4.2","3.2","4.7","35",NA,NA,"17.2","19","16.6",NA,NA,NA
"1","0I","6286","PIBA",5.8,"2",NA,NA,"2.1","1982","8.1","0.1",NA,"0",NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.8",NA,NA,"DD",NA,NA
"1","0I","6287","PIBA",2.8,"2.9",NA,NA,"2.4","1983","3.8",NA,NA,NA,NA,NA,NA,"3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.9",NA,NA,"DD",NA,NA
"1","0J","6281","PIBA",5.5,NA,"0.2",NA,"1.5","1982",NA,NA,"0",NA,"2.1","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.5",NA,NA,"DD",NA,NA
"1","0J","6278","PIBA",9.2,NA,"1.4",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"10.4","S","SW",NA,NA,NA,NA,"2.3","2.4","3.6","40",NA,NA,"10.3","10.7","13.3",NA,NA,NA
"1","0J","6276","PIBA",13.5,NA,"2",NA,"2.1",NA,NA,NA,NA,NA,NA,NA,NA,"12.6","S","NE",NA,NA,NA,NA,"2.6","2","4.7","45",NA,NA,"15.5","16.1","16.4",NA,NA,NA
"1","0J","6279","PIBA",7.2,NA,"2.1",NA,"1.2",NA,NA,NA,NA,NA,NA,NA,"29","10.7","S","SW",NA,NA,NA,NA,"1.3","1.2","6.3","65",NA,"10.4","8.7","9.2","13.5",NA,NA,NA
"1","0J","6277","PIBA",11.8,NA,"2.5",NA,"1.8",NA,NA,NA,NA,NA,NA,NA,NA,"12.9","S","N",NA,NA,NA,NA,"2.3","1.3","6","60",NA,NA,"12.7","13.3","15.5",NA,NA,NA
"1","0J","6280","PIBA",10.8,"1",NA,NA,"1.1",NA,NA,NA,NA,NA,NA,NA,NA,"12.3","O","Z",NA,NA,NA,NA,"2.7","1.7","4.5","60",NA,NA,"12.9","14.7","18.5",NA,NA,NA
"1","1A","6384","PIBA",5.5,"0.1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"30","5.9","M","E",NA,NA,NA,NA,"1.5","1.4","1","75",NA,NA,"6.7","7.8","7.2",NA,NA,NA
"1","1A","6452","PIBA",8.8,"0.2",NA,"1.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.1","S","S",NA,NA,NA,NA,"1.2","1.2","2.5","70",NA,NA,"10.8","12.7","16.4",NA,NA,NA
"1","1A","6451","PIBA",10.5,"0.2",NA,"1.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.5","O","Z",NA,NA,NA,NA,"2.2","1.4","1.8","50",NA,NA,"12.9","14.8","15.6",NA,NA,NA
"1","1A","6385","PIBA",5.5,"0.7",NA,"0.8",NA,NA,NA,NA,NA,NA,NA,NA,"38","7.2","S","SE",NA,NA,NA,NA,"1.6","1.2","1.1","25",NA,"5.65","6.4","6","9",NA,NA,NA
"1","1A","6386","PIBA",13.8,"2.1",NA,"1.9",NA,NA,NA,NA,NA,NA,NA,NA,"38","11.8","O","Z",NA,NA,NA,NA,"3.5","2.7","1.2","50",NA,NA,"16.2","19.9","16.9",NA,NA,NA
"1","1B","6387","PIBA",13.5,"0.4",NA,NA,"1.9",NA,NA,NA,NA,NA,NA,NA,"37","10.7","O","Z",NA,NA,NA,NA,"4.9","3.9","2.5","30","17.6","10.8","15.8","17.5","15.5",NA,NA,NA
"1","1B","6388","PIBA",13.2,"1.9",NA,"0.9",NA,NA,NA,NA,NA,NA,NA,NA,"38","12.3","O","Z",NA,NA,NA,NA,"2.9","2.8","3.4","65","15.8","15.18","15.6","18.9","18.4",NA,NA,NA
"1","1C","6389","PIBA",11.5,NA,"0","0.7",NA,NA,NA,NA,NA,NA,NA,NA,"31","13.6","S","E",NA,NA,NA,NA,"1.8","2","1.5","80","14.5","14.97","14","15.8","17.5",NA,NA,NA
"1","1C","6390","PIBA",8.8,NA,"0.1","1.1",NA,NA,NA,NA,NA,NA,NA,NA,"23","13.9","S","E",NA,NA,NA,NA,"1.2","0.6","3","45",NA,NA,"9.5","9.5","14.4",NA,NA,NA
"1","1C","6392","PIBA",6.2,NA,"0.7","1.5",NA,NA,NA,NA,NA,NA,NA,NA,"25","9.1","O","Z",NA,NA,NA,NA,"1.4","1.2","3.2","50",NA,NA,"6.8","7.2","9.4",NA,NA,NA
"1","1C","6391","PIBA",9,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,"37","11","S","N",NA,NA,NA,NA,"2.4","1.4","4.1","40","12.2","13.2","12.1","14.4","15.6",NA,NA,NA
"1","1D","6394","PIBA",7,NA,"1.2",NA,"0.1",NA,NA,NA,NA,NA,NA,NA,"25","8.7","S","N",NA,NA,NA,NA,"2.2","1.4","2.4","30",NA,"15.34","9.4","11.7","15.7",NA,NA,NA
"1","1D","6393","PIBA",15.5,"0.2",NA,NA,"1.7",NA,NA,NA,NA,NA,NA,NA,"36","11.7","O","Z",NA,NA,NA,NA,"3.9","3.2","1.4","40","20.4","17.78","17.6","21","16.8",NA,NA,NA
"1","1E","6398","PIBA",10.5,NA,"0.1",NA,"3",NA,NA,NA,NA,NA,NA,NA,"32","11.6","O","Z",NA,NA,NA,NA,"1.3","2.3","1.6","20",NA,"9.05","11.9","13","16.5",NA,NA,NA
"1","1E","6397","PIBA",7,NA,"0.9",NA,"2.5","2000",NA,NA,NA,NA,NA,NA,"28","5.2","L","SW",NA,NA,NA,NA,"1.2","2","2.3","35",NA,"4.66","7.4","7.6",NA,"DL",NA,"lean_over_too_much,_no_height_measurement_in_2000"
"1","1E","6396","PIBA",11.5,NA,"1.6",NA,"2.4",NA,NA,NA,NA,NA,NA,NA,"33","12.8","S","S",NA,NA,NA,NA,"2.3","1.5","5.8","30","13.8",NA,"13.3","14.1","18.6",NA,NA,NA
"1","1E","6395","PIBA",13.5,NA,"1.7",NA,"2.1",NA,NA,NA,NA,NA,NA,NA,"33","13","S","W",NA,NA,NA,NA,"2.4","2","3","35",NA,"11.27","16.3","18.8","17.6",NA,NA,NA
"1","1E","6399","PIBA",11.5,"1.2",NA,"2.3",NA,NA,NA,NA,NA,NA,NA,NA,"33","11.1","O","Z",NA,NA,NA,NA,"2","2.2","4.8","40","15","8.52","13","14.6","15.5",NA,NA,NA
"1","1F","6407","PIBA",8.5,NA,"0","2.3",NA,"2000",NA,NA,NA,NA,NA,NA,"33","12.6","O","Z",NA,NA,NA,NA,"1.5","1.4","6.6","70","10.6","13.7","10.4","10.8","14.7","DS",NA,NA
"1","1F","6406","PIBA",8.2,NA,"0.4","2.4",NA,"1985",NA,NA,NA,NA,NA,NA,"36","12.8","O","Z",NA,NA,NA,NA,"1.2","1.6","3.9","40","10.1","11.03","8.7","8.4","12.1","DS",NA,"new_tag:_8010_(tagged_2000)"
"1","1F","6405","PIBA",4.5,NA,"0.5",NA,"2","1982","6.5","1.2",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.5",NA,NA,"DD",NA,NA
"1","1F","6404","PIBA",14.5,NA,"0.6",NA,"0.9",NA,NA,NA,NA,NA,NA,NA,"33","13.7","S","S",NA,NA,NA,NA,"4.1","2.4","6.3","45","18.1","14.34","17.4","19.5","18.6",NA,NA,NA
"1","1F","6403","PIBA",10,NA,"1.4",NA,"1.4",NA,NA,NA,NA,NA,NA,NA,"36","13.3","S","E",NA,NA,NA,NA,"2.5","1.5","5.2","35","12.4","11.57","12.4","14.5","17.4",NA,NA,NA
"1","1F","6400","PIBA",12.5,NA,"1.6",NA,"0.1",NA,NA,NA,NA,NA,NA,NA,"32","12.9","S","W",NA,NA,NA,NA,"2.2","2.1","6.1","45","15.5",NA,"15","16.8","17.4",NA,NA,NA
"1","1F","6401","PIBA",11.2,NA,"1.9",NA,"0.3",NA,NA,NA,NA,NA,NA,NA,"37","12.5","S","NE",NA,NA,NA,NA,"1.8","1.5","3.1","35","13.9","8.15","13","13.3","17.3",NA,NA,NA
"1","1F","6402","PIBA",5,NA,"2.1",NA,"1","2000",NA,NA,NA,NA,NA,NA,"33","9.9","S","NE",NA,NA,NA,NA,"1.1","0.7","3.9","35",NA,"2.81","5.7","5.3","10.3","DS",NA,NA
"1","1G","6408","PIBA",14.8,NA,"2.4","0.5",NA,NA,NA,NA,NA,NA,NA,NA,"38","13.7","O","Z",NA,NA,NA,NA,"2.4","2.3","5","40","17.4","15.29","16.5","18.3","17.1",NA,NA,NA
"1","1H","6409","PIBA",15.2,NA,"0.7",NA,"0.8",NA,NA,NA,NA,NA,NA,NA,"37","13.7","O","Z",NA,NA,NA,NA,"4.1","2.6","4","35","17.8","15.61","17.3","19.5","18",NA,NA,NA
"1","1H","6413","PIBA",10.5,NA,"1.1","0.7",NA,NA,NA,NA,NA,NA,NA,NA,"31","12.8","S","S",NA,NA,NA,NA,"1.9","1.9","5","65","12.9","9","12","13","15.7",NA,NA,NA
"1","1H","6411","PIBA",9.2,NA,"1.5","2.1",NA,NA,NA,NA,NA,NA,NA,NA,"31","12.4","O","Z",NA,NA,NA,NA,"2.4","1.5","2.5","60","12.5","14.59","11.7","13","15.7",NA,NA,NA
"1","1H","6410","PIBA",10.5,NA,"1.6","2.3",NA,NA,NA,NA,NA,NA,NA,NA,"37","12.3","S","NW",NA,NA,NA,NA,"1.7","1.7","3.4","75","13.2","13","12.8","14.5","16.7",NA,NA,NA
"1","1H","6412","PIBA",7.2,NA,"2.3","1.4",NA,NA,NA,NA,NA,NA,NA,NA,"32","11.7","O","Z",NA,NA,NA,NA,"1.1","1.3","5.4","55",NA,"7.55","8.7","9.4","13.6",NA,NA,NA
"1","1H","6416","PIBA",3.8,"0.1",NA,"1",NA,"1982","4.1","0",NA,"1.1",NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.7",NA,NA,"DD",NA,NA
"1","1H","6415","PIBA",11.2,"0.8",NA,"1.1",NA,NA,NA,NA,NA,NA,NA,NA,"33","12.1","S","SE",NA,NA,NA,NA,"2.8","2.1","3.5","50","13.8","8.21","13.2","14.5","16.7",NA,NA,NA
"1","1H","6414","PIBA",9.8,"1.7",NA,"2.3",NA,NA,NA,NA,NA,NA,NA,NA,"34","12.5","O","Z",NA,NA,NA,NA,"2.3","2.1","7.9","50","12.7","11.56","11.6","12.2","15.9",NA,NA,NA
"1","1I","6266","PIBA",12.8,NA,"0.4","2.1",NA,NA,NA,NA,NA,NA,NA,NA,"36","10.5","S","S",NA,NA,NA,NA,"3.5","3.2","1","40","17.4","13.4","14.9","15.4","13.4",NA,NA,NA
"1","1I","6265","PIBA",7,NA,"0.5",NA,"0.3",NA,NA,NA,NA,NA,NA,NA,"29","10.2","S","SW",NA,NA,NA,NA,"2","1.7","3","55",NA,"12.05","9.2","10.3","11.3",NA,NA,NA
"1","1I","6223","PIBA",16.5,NA,"1.6",NA,"1",NA,NA,NA,NA,NA,NA,NA,"36","14.2","O","Z",NA,NA,NA,NA,"2.9","3.1","6.2","50","20.3","18.35","18.6","20.7","17.4",NA,NA,NA
"1","1I","6268","PIBA",10,"0.6",NA,"2.1",NA,NA,NA,NA,NA,NA,NA,NA,"35","12.5","S","N",NA,NA,NA,NA,"0.8","2.4","5.6","35","12.1","7.6","11.3","11.9","15.6",NA,NA,NA
"1","1I","6272","PIBA",8.8,"0.9",NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,"39","12","S","W",NA,NA,NA,NA,"2.1","1.1","6.6","60","11.8","12.28","9.9","10.2","14.3",NA,NA,NA
"1","1I","6269","PIBA",9.2,"1",NA,"1.8",NA,NA,NA,NA,NA,NA,NA,NA,"34","13.8","S","W",NA,NA,NA,NA,"1.2","1.6","6.5","80","10.9","14.3","11.3","13","17.7",NA,NA,NA
"1","1I","6271","PIBA",10,"1.1",NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,"37","12.2","S","N",NA,NA,NA,NA,"3.7","2","5.9","50","12.5","9.58","11.6","12.5","14.7",NA,NA,NA
"1","1I","6270","PIBA",8.5,"1.7",NA,"0.6",NA,NA,NA,NA,NA,NA,NA,NA,"30","11.3","S","SW",NA,NA,NA,NA,"2.1","2.2","6","30","9.9","11.38","9.4","10","13.7",NA,NA,NA
"1","1I","6417","PIBA",8.5,"1.9",NA,NA,"0.3",NA,NA,NA,NA,NA,NA,NA,"36","12.1","S","NW",NA,NA,NA,NA,"1.8","1.3","3","55","10.4","9.66","10.3","10.7","16.7",NA,NA,NA
"1","1I","6267","PIBA",11,"1.9",NA,NA,"2.7",NA,NA,NA,NA,NA,NA,NA,"30","13","O","Z",NA,NA,NA,NA,"2.2","2.5","7.6","75","15","19.01","12.9","14.6","17.4",NA,NA,NA
"1","1J","6275","PIBA",7.5,NA,"0.3","1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.1","S","W",NA,NA,NA,NA,"1.8","1.4","3","60",NA,NA,"9.9","12.3","15.8",NA,NA,NA
"1","1J","6274","PIBA",9.5,"0.4",NA,NA,"1.9",NA,NA,NA,NA,NA,NA,NA,NA,"10.3","S","E",NA,NA,NA,NA,"2.7","2.8","2.3","45",NA,NA,"10.8","12.3","13.8",NA,NA,NA
"1","1J","6273","PIBA",10,"0.8",NA,NA,"0.7",NA,NA,NA,NA,NA,NA,NA,NA,"11.1","O","Z",NA,NA,NA,NA,"2.5","1.9","2.5","50",NA,NA,"12.5","15.2","16.7",NA,NA,NA
"1","2A","6448","PIBA",16.8,NA,"0",NA,"1.2",NA,NA,NA,NA,NA,NA,NA,NA,"12.8","S","E",NA,NA,NA,NA,"3.3","2.9","7.2","30",NA,NA,"18","18","13.7",NA,NA,NA
"1","2A","6447","PIBA",5.5,NA,"0.5","1.5",NA,NA,NA,NA,NA,NA,NA,NA,"28","7.7","S","N",NA,NA,NA,NA,"1","1.3","1.6","65",NA,"4.77","6.5","6.7","9.8",NA,NA,NA
"1","2A","6446","PIBA",6,NA,"1.5","0.4",NA,NA,NA,NA,NA,NA,NA,NA,"23","8.1","S","N",NA,NA,NA,NA,"1.1","1.3","3","35",NA,"7.21","7.9","7.7","10.5",NA,NA,NA
"1","2A","6449","PIBA",4.2,NA,"2.3",NA,"1.2",NA,NA,NA,NA,NA,NA,NA,"31","6.9","S","NW",NA,NA,NA,NA,"1.2","0.9","1.2","70",NA,"8.83","5.3","5.7","8.7",NA,NA,NA
"1","2A","6450","PIBA",9.5,NA,"2.6",NA,"1.8",NA,NA,NA,NA,NA,NA,NA,NA,"9.8","O","Z",NA,NA,NA,NA,"1.6","1.9","2.6","55",NA,NA,"11.8","13.2","14.9",NA,NA,NA
"1","2B","6444","PIBA",14,NA,"1","0.8",NA,NA,NA,NA,NA,NA,NA,NA,"36","13.4","O","Z",NA,NA,NA,NA,"2.6","2.5","6.2","50","18.8","12.87","15.9","17.4","17.2",NA,NA,NA
"1","2B","6445","PIBA",10,"0.6",NA,NA,"0.4",NA,NA,NA,NA,NA,NA,NA,"28","11.6","S","S",NA,NA,NA,NA,"2.1","1.6","4.4","40","13.1",NA,"12.9","15.4","16.9",NA,NA,NA
"1","2C","6441","PIBA",11.5,NA,"0.5","2.2",NA,NA,NA,NA,NA,NA,NA,NA,"31","10.3","O","Z",NA,NA,NA,NA,"3.6","2.9","3.7","25","14.9","9.95","12.2","13","11.5",NA,NA,NA
"1","2C","6442","PIBA",15,NA,"0.9",NA,"0.6",NA,NA,NA,NA,NA,NA,NA,"34","11","S","SE",NA,NA,NA,NA,"3.7","3","5","45","20.1","14.89","17.6","19.5","16.7",NA,NA,NA
"1","2C","6440","PIBA",10.8,"1.4",NA,"1.3",NA,NA,NA,NA,NA,NA,NA,NA,"33","11.9","S","W",NA,NA,NA,NA,"2.4","2.1","4","45","12.6",NA,"12.3","14.6","17.3",NA,NA,NA
"1","2C","6439","PIBA",4.2,"1.9",NA,"1.3",NA,NA,NA,NA,NA,NA,NA,NA,"33","6.2","O","Z",NA,NA,NA,NA,"0.9","0.8","1.5","75",NA,"4.17","4.9","5.1","6.9",NA,NA,NA
"1","2D","6438","PIBA",8,"2.3",NA,NA,"0.2",NA,NA,NA,NA,NA,NA,NA,"31","11","O","Z",NA,NA,NA,NA,"1.4","1.4","4.4","50",NA,NA,"10.9","13.3","16.7",NA,NA,NA
"1","2D","6437","PIBA",17.2,"2.3",NA,"1.5",NA,NA,NA,NA,NA,NA,NA,NA,"36","14","S","S",NA,NA,NA,NA,"5.2","5.1","3.7","30","22.8","22.98","20.1","21.8","18.3",NA,NA,NA
"1","2E","6435","PIBA",11.2,"2.2",NA,"0.9",NA,NA,NA,NA,NA,NA,NA,NA,"30","12.6","S","NE",NA,NA,NA,NA,"2.9","3.5","5.4","40","13.3","19.25","14.3","16.4","16.2",NA,NA,NA
"1","2E","6436","PIBA",12.2,"2.2",NA,"0.9",NA,NA,NA,NA,NA,NA,NA,NA,"30","12.7","S","SW",NA,NA,NA,NA,"2.2","2.5","2.7","55","15.4","23.59","15.7","18.4","18.4",NA,NA,NA
"1","2F","6433","PIBA",11.5,NA,"0.9","1",NA,NA,NA,NA,NA,NA,NA,NA,"38","11.8","S","W",NA,NA,NA,NA,"2.3","2.4","5.2","40","14.9","16.82","14.7","16.8","16.9",NA,NA,NA
"1","2F","6432","PIBA",10.5,NA,"1.2","0.2",NA,NA,NA,NA,NA,NA,NA,NA,"31","12.4","O","Z",NA,NA,NA,NA,"2.4","2.6","5.5","30","13.7","12.7","12.8","14.6","17.1",NA,NA,NA
"1","2F","6434","PIBA",10.2,"0.2",NA,NA,"0.2",NA,NA,NA,NA,NA,NA,NA,"28","10.6","S","W",NA,NA,NA,NA,"2.8","2.7","2","50","12.7","18.07","11.6","13.4","15.8",NA,NA,NA
"1","2G","6480","PIBA",16.5,NA,"0.2",NA,"2.3",NA,NA,NA,NA,NA,NA,NA,"39","11.5","S","SE",NA,NA,NA,NA,"3.9","3.3","3.6","40","20.4","15.13","19.5","20.8","15.4",NA,NA,"branches_off_at_the_top_(2000)"
"1","2G","6484","PIBA",10.5,NA,"0.3",NA,"0.5",NA,NA,NA,NA,NA,NA,NA,"34","14","O","Z",NA,NA,NA,NA,"2.4","1.8","4.5","65","13.4","11.78","12.9","15.8","18.8",NA,NA,NA
"1","2G","6483","PIBA",12,NA,"0.9",NA,"0.9",NA,NA,NA,NA,NA,NA,NA,"34","14.2","M","S",NA,NA,NA,NA,"2.4","1.8","4.3","65","13.5","12.41","12.8","14.1","14.9",NA,NA,NA
"1","2G","6481","PIBA",7,NA,"1",NA,"1.8",NA,NA,NA,NA,NA,NA,NA,"30","11.1","O","Z",NA,NA,"25",NA,"0.8","1.7","6.1","50",NA,"7.94","7.8","7.3","11.6","LL",NA,"No_stem_lean_direction_recorded_in_2000_(2003)"
"1","2G","6482","PIBA",11.8,NA,"1.5",NA,"1.3",NA,NA,NA,NA,NA,NA,NA,"34","12.7","S","N",NA,NA,NA,NA,"3","2.1","4.3","35","16","15.29","14.3","16.4","17.2",NA,NA,NA
"1","2H","6478","PIBA",10,"1.9",NA,NA,"1.6",NA,NA,NA,NA,NA,NA,NA,"33","9.7","S","W",NA,NA,NA,NA,"3.4","3.5","2.2","30","14.2","13.35","12.2","13","13.5",NA,NA,NA
"1","2H","6479","PIBA",23.5,"2.4",NA,NA,"1.6",NA,NA,NA,NA,NA,NA,NA,"43","14.5","S","NW",NA,NA,NA,NA,"7.3","5.5","2.2","30","27.2",NA,"26.1","28.3","18.5",NA,NA,NA
"1","2I","6477","PIBA",10.2,NA,"0.2","1.4",NA,NA,NA,NA,NA,NA,NA,NA,"30","11.8","S","N",NA,NA,NA,NA,"2.1","2.2","3.3","65",NA,NA,"13.2","16.1","16.7",NA,NA,NA
"1","3A","6365","PIBA",14.8,NA,"0.5","2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.7","O","Z",NA,NA,NA,NA,"3.8","2.8","4.1","40",NA,NA,"17.4","19.2","17",NA,NA,NA
"1","3A","6364","PIBA",8.8,"0.1",NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","O","Z",NA,NA,NA,NA,"2.4","1.4","3","65",NA,NA,"11.2","14.2","17.1",NA,NA,NA
"1","3A","6358","PIBA",2.5,"2",NA,NA,"2.4","1991",NA,NA,NA,NA,NA,NA,"37","2","S","W",NA,NA,NA,NA,"1.3","1","1.2","15",NA,"9.01","2.6","2.5","2","DB2",NA,"top_broken_off_(2000)"
"1","3A","6359","PIBA",8,"2",NA,NA,"2.4",NA,NA,NA,NA,NA,NA,NA,NA,"11.1","S","S",NA,NA,NA,NA,"1.5","0.7","7.1","35",NA,NA,"8.5","6","11.6",NA,NA,"6358,_59,_60_and_61_are_really_one_individual_(1991)"
