"stand","plot","tag","species_code","DBH_1983_cm","base_coord_N_1983_m","base_coord_S_1983_m","base_coord_E_1983_m","base_coord_W_1983_m","year_dead","fallen_stem_length_1983_m","exit_coord_N_1983_m","exit_coord_S_1983_m","exit_coord_E_1983_m","exit_coord_W_1983_m","year_fallen_1983","age_1983","stem_height_1983_m","stem_lean_amt_scaled_1983","stem_lean_dir_1983","stem_lean_amt_1991","stem_lean_dir_1991","stem_lean_amt_2000","stem_lean_dir_2000","crown_width_NS_1983_m","crown_width_EW_1983_m","height_to_crown_1983_m","fill_perc_1983","BSD_1983","radial_10year_inc_1983_mm","DBH_1991_cm","DBH_2000_cm","height_2000_m","tree_code_2000","fire_code_2000","comments"
"8","1G","3597","PIMA",3.5,NA,"0.6",NA,"0.9",NA,NA,NA,NA,NA,NA,NA,NA,"4.5","O","Z",NA,NA,NA,NA,"1.8","1.6","1.7","30",NA,NA,"1.6","5","5.8",NA,NA,""
"8","1G","3605","PIMA",6,NA,"0.6","0.9",NA,"2000",NA,NA,NA,NA,NA,NA,"124","5.5","S","S",NA,NA,NA,NA,"1.8","1.5","2.8","35",NA,"1.01","2.4","7",NA,"DB2",NA,""
"8","1G","3599","PIMA",3.5,NA,"0.7","1.5",NA,"1984",NA,NA,NA,NA,NA,NA,NA,"5.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.3",NA,NA,"DS",NA,""
"8","1G","3602","PIMA",3.5,NA,"0.9","1.2",NA,"1982",NA,NA,NA,NA,NA,NA,NA,"5.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.4",NA,NA,"DL",NA,""
"8","1G","3604","PIMA",10,NA,"1","1",NA,"2000",NA,NA,NA,NA,NA,NA,NA,"9.5","S","SE",NA,NA,NA,NA,"1.7","1","6","75",NA,NA,"4","10.3",NA,"DS",NA,""
"8","1G","3601","PIMA",4,NA,"1.1","1.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.1","L","NW",NA,NA,NA,NA,"1.3","1.2","3","25",NA,NA,"1.6","4.4",NA,"LL",NA,""
"8","1G","3603","PIMA",10,NA,"1.2","1.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.5","O","Z",NA,NA,NA,NA,"1.1","1.6","6","65",NA,NA,"4.2","11.5",NA,NA,NA,""
"8","1G","3600","PIMA",6,NA,"1.2","1.4",NA,"1982",NA,NA,NA,NA,NA,NA,NA,"5.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.4",NA,NA,"DS",NA,""
"8","1G","3606","PIMA",9.8,NA,"2.1","1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.6","O","Z",NA,NA,NA,NA,"1.8","2","2.3","50",NA,NA,"3.9","10.9","11.2",NA,NA,""
"8","1G","3594","PIMA",9.8,"1.4",NA,NA,"0.6",NA,NA,NA,NA,NA,NA,NA,NA,"9.7","O","Z",NA,NA,NA,NA,"1.7","1.7","5.1","90",NA,NA,"3.9","10.4","11.5",NA,NA,""
"8","1H","3607","PIMA",10.2,NA,"0",NA,"0.3",NA,NA,NA,NA,NA,NA,NA,NA,"10.5","S","NE",NA,NA,NA,NA,"1.6","1.6","6.2","95",NA,NA,"4.3","10.7","12.2",NA,NA,""
"8","1H","3608","PIMA",3.2,NA,"0.3",NA,"0.6",NA,NA,NA,NA,NA,NA,NA,NA,"3.5","M","N",NA,NA,NA,NA,"1.5","0.9","1","35",NA,NA,"1.3","3.5",NA,NA,NA,""
"8","1H","3609","PIMA",5,NA,"1",NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,"6","O","Z",NA,NA,NA,NA,"1.6","1.6","1.7","30",NA,NA,"2.3","6.2",NA,NA,NA,""
"8","1H","3610","PIMA",6.5,NA,"1.5",NA,"0.9",NA,NA,NA,NA,NA,NA,NA,"98","7.9","O","Z",NA,NA,NA,NA,"1.2","1.3","4.2","70",NA,"3.21","2.5","6.9","8.7",NA,NA,""
"8","1H","3611","PIMA",4.8,NA,"1.6",NA,"1.1",NA,NA,NA,NA,NA,NA,NA,"85","5.2","S","E",NA,NA,NA,NA,"1.3","1.2","1","45",NA,"2.89","2","5.6",NA,NA,NA,""
"8","1H","3612","PIMA",5,NA,"2.1",NA,"1.1",NA,NA,NA,NA,NA,NA,NA,NA,"5.9","O","Z",NA,NA,NA,NA,"0.6","0.8","0.3","40",NA,NA,"2","5.1","6.2",NA,NA,""
"8","1H","3613","PIMA",7.8,NA,"2.2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"8.6","O","Z",NA,NA,NA,NA,"1.7","1.4","3.5","70",NA,NA,"3.3","8.2",NA,NA,NA,"Dead top (1991)"
"8","1H","3621","PIMA",8.2,NA,"2.2","1.1",NA,"1991",NA,NA,NA,NA,NA,NA,NA,"8","O","Z",NA,NA,NA,NA,"1.8","1.3","5.6","55",NA,NA,"3.3",NA,NA,"DS",NA,""
"8","1H","3614","PIMA",12.8,NA,"2.3",NA,"1.4",NA,NA,NA,NA,NA,NA,NA,NA,"7.6","O","Z",NA,NA,NA,NA,"1.7","1.4","6.7","85",NA,NA,"5.2","13",NA,NA,NA,""
"8","1H","3620","PIMA",7.2,NA,"2.3","1.5",NA,"2000",NA,NA,NA,NA,NA,NA,NA,"7.9","O","Z",NA,NA,NA,NA,"1.2","1.2","5.3","40",NA,NA,"2.8","6.6",NA,"DB2",NA,""
"8","1H","3616","PIMA",8.2,"0.1",NA,"0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.9","S","S",NA,NA,NA,NA,"1.2","1.2","4.6","75",NA,NA,"3.4","9.7","11",NA,NA,""
"8","1H","3617","PIMA",5.5,"1.4",NA,"1",NA,"2000",NA,NA,NA,NA,NA,NA,NA,"6.3","O","Z",NA,NA,NA,NA,"1.6","1.4","2.5","70",NA,NA,"2.3","5.7",NA,"DB2",NA,""
"8","1H","3618","PIMA",5.2,"1.6",NA,"0",NA,"1982",NA,NA,NA,NA,NA,NA,NA,"5.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.1",NA,NA,"DD",NA,""
"8","1H","3619","PIMA",9.8,"1.8",NA,"0.7",NA,"1984",NA,NA,NA,NA,NA,NA,NA,"7.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.8",NA,NA,"DB2",NA,""
"8","1H","3615","PIMA",4.5,NA,"2.4",NA,"2","2000",NA,NA,NA,NA,NA,NA,NA,"5.5","O","Z",NA,NA,NA,NA,"1.4","1.2","3.5","30",NA,NA,"1.8","4.8",NA,"DS",NA,""
"8","1I","3624","PIMA",3.5,NA,"0.5","2.3",NA,"1982","3.8",NA,"0","2",NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"No tag (1991)"
"8","1I","5527","PIMA",4.8,NA,"1.9","1",NA,"1987","5.9",NA,"0","1.8",NA,"1985",NA,"5.8","S","S",NA,NA,NA,NA,"1","1.2","2.8","50",NA,NA,"1.9",NA,NA,"DD",NA,"Data is different than the original data sheets, but left as is b/c it is the original data entry (2003)"
"8","1I","3623","PIMA",7.2,NA,"2",NA,"1.8","1982","6",NA,"0","1.3",NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"8","1I","5526","PIMA",3.5,NA,"2","0.5",NA,"1991",NA,NA,NA,NA,NA,NA,NA,"5.5","S","SSE","50","SSE",NA,NA,"0.9","0.9","2.5","30",NA,NA,"1.4",NA,NA,"DD",NA,""
"8","1I","3622","PIMA",11.2,NA,"2.2",NA,"0.4",NA,NA,NA,NA,NA,NA,NA,NA,"8.6","S","SE","10","SE",NA,NA,"1.6","1.6","5.4","65",NA,NA,"4.8","12.9",NA,"LL",NA,""
"8","1I","5525","PIMA",10.8,NA,"2.3","0.3",NA,"1991","10",NA,"2.2","0",NA,"1988",NA,"10.3","O","Z",NA,NA,NA,NA,"2","1.4","5.5","70",NA,NA,"4.4",NA,NA,"DD",NA,"Data is different than the data sheet, but left as is, the length in the spreadsheet was 0.0, changed to 10.0 (2003)"
"8","1I","5513","PIMA",3,"0.2",NA,NA,"0.4","2000",NA,NA,NA,NA,NA,NA,"106","3.3","L","SW","10","SW",NA,NA,"1.3","1.2","1.2","20",NA,"1.25","1.4","3.5",NA,"DL",NA,""
"8","1I","5514","PIMA",3,"0.2",NA,NA,"0.8","2000",NA,NA,NA,NA,NA,NA,NA,"3.7","M","NW",NA,NA,NA,NA,"1.2","1.2","3","15",NA,NA,"1.2","2.9",NA,"DS",NA,""
"8","1I","5515","PIMA",6.5,"0.2",NA,"2.4",NA,"2000",NA,NA,NA,NA,NA,NA,NA,"8","O","Z",NA,NA,NA,NA,"1.2","1.3","5.7","60",NA,NA,"2.6","6.5",NA,"DS",NA,""
"8","1I","5516","PIMA",4.8,"0.3",NA,"2.1",NA,"2000",NA,NA,NA,NA,NA,NA,NA,"4.2","O","Z",NA,NA,NA,NA,"1.3","1.2","2.3","35",NA,NA,"1.8","4.5",NA,"DS",NA,""
"8","1I","5512","PIMA",2.5,"0.4",NA,NA,"0.7",NA,NA,NA,NA,NA,NA,NA,NA,"3.9","M","N",NA,NA,NA,NA,"1","0.7","3","25",NA,NA,"1","2.7",NA,NA,NA,""
"8","1I","5509","PIMA",7.2,"0.6",NA,NA,"0.4","2000",NA,NA,NA,NA,NA,NA,NA,"8.5","S","N",NA,NA,NA,NA,"0.8","0.6","6.5","95",NA,NA,"3","6.9",NA,"DS",NA,""
"8","1I","5510","PIMA",7.8,"0.6",NA,NA,"0.6",NA,NA,NA,NA,NA,NA,NA,NA,"8","S","N",NA,NA,NA,NA,"1.2","1.1","5","80",NA,NA,"2.9","8","9",NA,NA,""
"8","1I","5508","PIMA",4.5,"0.7",NA,NA,"0.4","1991",NA,NA,NA,NA,NA,NA,NA,"5","S","SW",NA,NA,NA,NA,"0.8","0.7","3.2","15",NA,NA,"1.7",NA,NA,"DB2",NA,""
"8","1I","5511","PIMA",5,"0.7",NA,NA,"1.3","1991",NA,NA,NA,NA,NA,NA,NA,"5.5","S","N",NA,NA,NA,NA,"1.4","1.1","3","35",NA,NA,"1.9",NA,NA,"DS",NA,""
"8","1I","5507","PIMA",8,"0.8",NA,NA,"1.6","1991",NA,NA,NA,NA,NA,NA,NA,"8.7","O","Z",NA,NA,NA,NA,"0.8","0.7","7.5","80",NA,NA,"2.8",NA,NA,"DS",NA,""
"8","1I","5521","PIMA",9.2,"1",NA,"0.1",NA,"2000",NA,NA,NA,NA,NA,NA,NA,"10.8","S","E","10","E",NA,NA,"1.2","1.1","5.8","80",NA,NA,"3.8","9.2",NA,"DL",NA,""
"8","1I","5518","PIMA",10.5,"1",NA,"1.9",NA,"1984",NA,NA,NA,NA,NA,NA,NA,"9.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"DB2",NA,""
"8","1I","5522","PIMA",7.2,"1.1",NA,"0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.7","O","Z",NA,NA,NA,NA,"1.2","0.9","4.5","60",NA,NA,"3","8.1","9.8",NA,NA,""
"8","1I","5519","PIMA",7.8,"1.1",NA,"1.1",NA,"1991",NA,NA,NA,NA,NA,NA,NA,"8.1","M","SE",NA,NA,NA,NA,"1","0.9","4.5","55",NA,NA,"3",NA,NA,"DL",NA,""
"8","1I","5520","PIMA",2.8,"1.2",NA,"1.9",NA,"1984",NA,NA,NA,NA,NA,NA,NA,"3.5",NA,"SSE","10","SSE",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"DD",NA,""
"8","1I","5517","PIMA",2.8,"1.2",NA,"2.3",NA,"2000",NA,NA,NA,NA,NA,NA,NA,"3.7","M","SSW","15","SSW",NA,NA,"1.2","1.2","1.8","15",NA,NA,"1.1",NA,NA,"DD",NA,"Year dead is not in datasheet, left as is b/c it was recorded as DD in 2000 (2003)"
"8","1I","5506","PIMA",6.8,"1.3",NA,NA,"1.6","1982",NA,NA,NA,NA,NA,NA,NA,"8.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.6",NA,NA,"DD",NA,""
"8","1I","3626","PIMA",6.8,"1.4",NA,NA,"1.2","1991","7.6",NA,"1.9","0",NA,"1987",NA,"8","L","S",NA,NA,NA,NA,"1.2","1.6","5.8","40",NA,NA,"2.6",NA,NA,"DD",NA,"Data is different than the original data sheets, but left as is b/c it is the original data entry (2003)"
"8","1I","3625","PIMA",5.2,"1.5",NA,NA,"0.7",NA,NA,NA,NA,NA,NA,NA,NA,"6.7","O","Z",NA,NA,NA,NA,"1","1.2","3.5","35",NA,NA,"2.3","7","7.9",NA,NA,""
"8","1I","5523","PIMA",5.5,"1.5",NA,"0.6",NA,"1991",NA,NA,NA,NA,NA,NA,NA,"6","S","SW",NA,NA,NA,NA,"1.6","2","2.6","35",NA,NA,"2.1",NA,NA,"DD",NA,""
"8","1I","5524","PIMA",13.8,"2.3",NA,"1.3",NA,"1984","1.6",NA,"0","1.7",NA,NA,NA,"12.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.3",NA,NA,"DD",NA,""
"8","1J","5528","PIMA",6.5,NA,"0.7","0.6",NA,"1982","8.2",NA,"1","0",NA,"1988",NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"Data is different than the original data sheets, but left as is b/c it is the original data entry (2003)"
"8","1J","5530","PIMA",6.8,NA,"2.1","1.7",NA,"1982","2.4","1.6",NA,"0",NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"8","1J","5529","PIMA",11.5,NA,"2.2","1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.9",NA,"E","50","E",NA,NA,NA,NA,"5","95",NA,NA,"5","15.5",NA,"LL",NA,""
"8","1J","5531","PIMA",3,NA,"2.4","0.9",NA,"1982",NA,NA,NA,NA,NA,NA,NA,"3.7",NA,"NW","60","NW",NA,NA,NA,NA,NA,NA,NA,NA,"1.2",NA,NA,"DD",NA,""
"8","1J","5539","PIMA",8,"0.2",NA,NA,"1.7","2000",NA,NA,NA,NA,NA,NA,NA,"9.7","O","Z",NA,NA,NA,NA,"0.8","0.8","7","90",NA,NA,"3.4","8.5",NA,"DL",NA,""
"8","1J","5537","PIMA",8.2,"0.3",NA,NA,"2.3",NA,NA,NA,NA,NA,NA,NA,NA,"9.7","O","Z",NA,NA,NA,NA,"1.1","1.2","7.5","60",NA,NA,"3.4","10.1","11.1",NA,NA,""
"8","1J","5542","PIMA",2.8,"0.4",NA,NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,"3.4","M","SW",NA,NA,NA,NA,"1.2","1.2","1.6","30",NA,NA,"1.2","3.6",NA,"LL",NA,""
"8","1J","5541","PIMA",6.2,"0.4",NA,NA,"0.7","1991",NA,NA,NA,NA,NA,NA,NA,"7.8","S","W",NA,NA,NA,NA,"1.3","1.1","2.8","35",NA,NA,"2.5",NA,NA,"DS",NA,""
"8","1J","5540","PIMA",6.5,"0.4",NA,NA,"1.2","1991",NA,NA,NA,NA,NA,NA,"120","7.4","O","Z",NA,NA,NA,NA,"1","1.1","2.1","40",NA,"1.53","2.3",NA,NA,"DL",NA,""
"8","1J","5538","PIMA",10,"0.4",NA,NA,"2.1","2000",NA,NA,NA,NA,NA,NA,NA,"10.7","L","S","10","S",NA,NA,"1.6","1.6","3.8","75",NA,NA,"4","10.1",NA,"DL",NA,""
"8","1J","5534","PIMA",6.2,"0.7",NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.2","O","Z",NA,NA,NA,NA,"1.4","1.3","5.7","65",NA,NA,"2.7","7.6","9.4",NA,NA,""
"8","1J","5533","PIMA",3.2,"1.5",NA,"0.6",NA,"1985",NA,NA,NA,NA,NA,NA,NA,"4","O","Z",NA,NA,NA,NA,"1.8","1.6","2.5","5",NA,NA,"1.3",NA,NA,"DL",NA,""
"8","1J","5532","PIMA",7.5,"1.7",NA,"0.5",NA,NA,NA,NA,NA,NA,NA,"1984",NA,"6",NA,"NW","45","NW",NA,NA,NA,NA,NA,"25",NA,NA,"2.9",NA,NA,"DD",NA,""
"8","1J","5535","PIMA",5.8,"2.5",NA,"1.8",NA,"1982","3.3","0",NA,"0.1",NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"8","1J","5536","PIMA",4.5,"2.5",NA,"1.9",NA,"1982","3","0",NA,NA,"2","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"8","2A","5605","PIMA",7.5,NA,"0","1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.7","S","NE",NA,NA,NA,NA,"0.8","0.7","5.5","70",NA,NA,"3","7.2",NA,NA,NA,""
"8","2A","5604","PIMA",6.2,NA,"0","1.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.5","O","Z",NA,NA,NA,NA,"0.6","0.6","5.4","55",NA,NA,"2.6","7.2",NA,NA,NA,""
"8","2A","5637","PIMA",7,"0.8",NA,"1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.8","O","Z",NA,NA,NA,NA,"0.6","0.5","5.9","65",NA,NA,"2.9","7.6",NA,NA,NA,""
"8","2A","5646","PIMA",3.2,NA,"0.4",NA,"0.6",NA,NA,NA,NA,NA,NA,NA,"115","4.7","O","Z",NA,NA,NA,NA,"1.4","1.4","2.2","30",NA,"0.6","1.4","3.7","5.3",NA,NA,""
"8","2A","5647","PIMA",3.2,NA,"0.4",NA,"2.5",NA,NA,NA,NA,NA,NA,NA,NA,"3.8","M","NW",NA,NA,NA,NA,"1.7","2","2.3","25",NA,NA,"1.2","3.8",NA,"LL",NA,""
"8","2A","5634","PIMA",4.2,"0.6",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","O","Z",NA,NA,NA,NA,"0.4","0.7","4.1","20",NA,NA,"1.7","4.7",NA,NA,NA,""
"8","2A","5636","PIMA",5,"0.4",NA,"1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.7","O","Z",NA,NA,NA,NA,"0.6","0.6","6.5","70",NA,NA,"2.3","6.3","9.4",NA,NA,""
"8","2A","5635","PIMA",8,"0.7",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.7","O","Z",NA,NA,NA,NA,"1","1.4","5","70",NA,NA,"3.1","8.2",NA,NA,NA,""
"8","2A","5606","PIMA",6,NA,"0.8","2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.4","O","Z",NA,NA,NA,NA,"1.1","1","4.8","60",NA,NA,"2.5","6.5","9.2",NA,NA,""
"8","2A","5645","PIMA",4,NA,"1.3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"4.5","O","Z",NA,NA,NA,NA,"1.3","1.2","2.5","40",NA,NA,"1.6","4.2",NA,NA,NA,""
"8","2A","5607","PIMA",7.5,NA,"1.3","1.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.1","S","SE",NA,NA,NA,NA,"0.9","0.9","6.5","65",NA,NA,"3.1","8.1",NA,NA,NA,""
"8","2A","5644","PIMA",8,NA,"1.4",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"9.3","O","Z",NA,NA,NA,NA,"0.9","1.2","6.3","60",NA,NA,"3","8.2",NA,NA,NA,""
"8","2A","5608","PIMA",4.2,NA,"1.4","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.2","S","E",NA,NA,NA,NA,"2","1.6","2","35",NA,NA,"1.7","5.1",NA,"LL",NA,""
"8","2A","5643","PIMA",6.5,NA,"1.5",NA,"1.1",NA,NA,NA,NA,NA,NA,NA,NA,"7.8","O","Z",NA,NA,NA,NA,"0.7","0.8","4.9","75",NA,NA,"2.8","7.5","9.8",NA,NA,""
"8","2A","5609","PIMA",13.5,NA,"2.3","1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.8","S","E",NA,NA,NA,NA,"1.8","1.7","6.4","50",NA,NA,"5.2","12.8","11.4",NA,NA,""
"8","2A","5642","PIMA",9.8,NA,"2.4",NA,"1.8","2000",NA,NA,NA,NA,NA,NA,NA,"1","O","Z",NA,NA,NA,NA,"1.6","1.6","6","85",NA,NA,"4.1","10.2",NA,"DD",NA,""
"8","2A","5633","PIMA",3.5,"2.4",NA,"0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","S","E",NA,NA,NA,NA,"1.4","1.4","3","30",NA,NA,"1.4","4.4","5.2",NA,NA,""
"8","2A","5639","PIMA",7.5,"0.1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"8.9","O","Z",NA,NA,NA,NA,"0.9","0.8","6.7","75",NA,NA,"3","8.5",NA,NA,NA,""
"8","2A","5640","PIMA",9.8,"0.2",NA,NA,"0.9",NA,NA,NA,NA,NA,NA,NA,NA,"9.5","M","S",NA,NA,NA,NA,"1.2","1","6.4","80",NA,NA,"4","10.3","11.5",NA,NA,""
"8","2A","5641","PIMA",9,"0.3",NA,NA,"0.6",NA,NA,NA,NA,NA,NA,NA,NA,"9.9","S","SE",NA,NA,NA,NA,"0.9","0.6","7","60",NA,NA,"3.7","9.5",NA,NA,NA,""
"8","2A","5638","PIMA",5.5,"0.6",NA,NA,"1.4",NA,NA,NA,NA,NA,NA,NA,NA,"6.9","O","Z",NA,NA,NA,NA,"1.1","1.5","4.9","40",NA,NA,"2.1","6.5",NA,NA,NA,""
"8","2B","5632","PIMA",7.2,NA,"0",NA,"1.5",NA,NA,NA,NA,NA,NA,NA,NA,"7.9","O","Z",NA,NA,NA,NA,"1","1.2","4","75",NA,NA,"3.1","8.9",NA,NA,NA,""
"8","2B","5631","PIMA",3.8,NA,"1",NA,"1.5",NA,NA,NA,NA,NA,NA,NA,NA,"5.3","M","SW",NA,NA,NA,NA,"1.2","1.1","2.3","30",NA,NA,"1.6","4.1",NA,"LL",NA,""
"8","2B","5630","PIMA",3.2,NA,"1",NA,"1.6",NA,NA,NA,NA,NA,NA,NA,"104","4.2","M","SE",NA,NA,NA,NA,"1.3","1.4","2","25",NA,"0.76","1.2","3.7",NA,"LL",NA,""
"8","2B","5616","PIMA",7.5,NA,"1.2","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.3","O","Z",NA,NA,NA,NA,"1.4","1.4","3.5","65",NA,NA,"3","8.1","9.8",NA,NA,""
"8","2B","5629","PIMA",7.2,NA,"1.3",NA,"1.6",NA,NA,NA,NA,NA,NA,NA,NA,"8.3","S","SW",NA,NA,NA,NA,"0.8","1.4","5.4","55",NA,NA,"3","8.3","10.1",NA,NA,""
"8","2B","5628","PIMA",8.2,NA,"1.4",NA,"1.7",NA,NA,NA,NA,NA,NA,NA,NA,"9.4","O","Z",NA,NA,NA,NA,"0.8","1.4","7.4","75",NA,NA,"3.3","9.1",NA,NA,NA,""
"8","2B","5627","PIMA",6,NA,"1.5",NA,"2.2",NA,NA,NA,NA,NA,NA,NA,NA,"8.1","M","NE",NA,NA,NA,NA,"0.9","0.8","4.4","55",NA,NA,"2.5","7.1",NA,NA,NA,""
"8","2B","5624","PIMA",3.8,NA,"1.6",NA,"0.7",NA,NA,NA,NA,NA,NA,NA,NA,"4.2","S","W",NA,NA,NA,NA,"1.5","1.4","2.1","30",NA,NA,"1.4","4.2","5.2",NA,NA,""
"8","2B","5625","PIMA",5.5,NA,"1.7",NA,"1.9","1991",NA,NA,NA,NA,NA,NA,NA,"7.1","L","N","15","N",NA,NA,NA,NA,"7.1","5",NA,NA,"2.1",NA,NA,"DL",NA,""
"8","2B","5626","PIMA",6.8,NA,"1.7",NA,"2.4",NA,NA,NA,NA,NA,NA,NA,NA,"8.7","S","SW",NA,NA,NA,NA,"1","1.2","5.5","65",NA,NA,"2.8","8.1",NA,NA,NA,""
"8","2B","5622","PIMA",2.8,NA,"1.8",NA,"0.6",NA,NA,NA,NA,NA,NA,NA,NA,"3.7","S","NW",NA,NA,NA,NA,"1","1.2","2.3","20",NA,NA,"1.2","3.3",NA,NA,NA,""
"8","2B","5623","PIMA",6,NA,"1.8",NA,"1.1","2000",NA,NA,NA,NA,NA,NA,NA,"7.9","S","SW",NA,NA,NA,NA,"1","0.8","4.7","80",NA,NA,"2.4","6.4",NA,"DB1",NA,""
"8","2B","5617","PIMA",8.8,NA,"2.2","2",NA,NA,NA,NA,NA,NA,NA,NA,"121","9.9","O","Z",NA,NA,NA,NA,"1.3","1.3","6.4","80",NA,NA,"3.7","9.8",NA,NA,NA,""
"8","2B","5620","PIMA",10,"0.1",NA,NA,"0.6",NA,NA,NA,NA,NA,NA,NA,NA,"1","O","Z",NA,NA,NA,NA,"1.2","1.3","7","75",NA,NA,"4","10.5","10.7",NA,NA,""
"8","2B","5618","PIMA",9.8,"0.3",NA,"1.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.3","M","S","10","S",NA,NA,"1.3","1.1","4","65",NA,NA,"4.1","10.4",NA,"LL",NA,""
"8","2B","5619","PIMA",8.8,"1",NA,NA,"1.9","1991",NA,NA,NA,NA,NA,NA,NA,"9.5","S","NE","10","NE",NA,NA,"1.4","1.6","6","80",NA,NA,"3.6",NA,NA,"DD",NA,""
"8","2B","5621","PIMA",10,"2.3",NA,NA,"0.5","1991",NA,NA,NA,NA,NA,NA,NA,"11.3","M","NE","10","NE",NA,NA,"1.3","1.2","7.9","80",NA,NA,"4.1",NA,NA,"DB1",NA,""
"8","2C","5611","PIMA",4.8,NA,"0.7",NA,"2.3",NA,NA,NA,NA,NA,NA,NA,NA,"5.8","O","Z",NA,NA,NA,NA,"0.9","0.8","4.1","75",NA,NA,"1.8","4.6",NA,NA,NA,""
"8","2C","5614","PIMA",7.2,NA,"0.8",NA,"2.5",NA,NA,NA,NA,NA,NA,NA,NA,"8.3","O","Z",NA,NA,NA,NA,"1","0.8","4.5","85",NA,NA,"3","7.8",NA,NA,NA,""
"8","2C","5615","PIMA",4.8,NA,"0.9",NA,"2.7","2000",NA,NA,NA,NA,NA,NA,NA,"5.8","O","Z",NA,NA,NA,NA,"0.8","0.8","4","50",NA,NA,"1.7","4.2",NA,"DS",NA,""
"8","2C","5613","PIMA",8.2,NA,"1.3",NA,"2.4",NA,NA,NA,NA,NA,NA,NA,NA,"9","O","Z",NA,NA,NA,NA,"1.1","1.6","5.8","70",NA,NA,"3.6","9.2","11",NA,NA,""
"8","2C","5610","PIMA",7.5,NA,"1.5",NA,"0.9",NA,NA,NA,NA,NA,NA,NA,NA,"10","O","Z",NA,NA,NA,NA,"1","1.1","5.6","65",NA,NA,"3","8.6","10",NA,NA,""
"8","2C","5700","PIMA",5,NA,"1.6","0.9",NA,"2000",NA,NA,NA,NA,NA,NA,"119","8.1","S","SSE","15","SSE",NA,NA,"0.9","0.7","5.3","65",NA,"0.98","2","5.5",NA,"DL",NA,""
"8","2C","5701","PIMA",6.8,NA,"1.7","1.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.7","O","Z",NA,NA,NA,NA,"1.4","1.1","3.8","85",NA,NA,"3","7.8","10.1",NA,NA,""
"8","2C","5612","PIMA",6.5,NA,"1.8",NA,"2.1",NA,NA,NA,NA,NA,NA,NA,NA,"9.8","O","Z",NA,NA,NA,NA,"1","1.2","5","70",NA,NA,"2.8","7.4",NA,NA,NA,""
