9B,0,0,0,0,0,0,.1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9D,0,0,.1,2,0,.1,20,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9F,0,0,.01,0,0,0,3,0,1,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0
9H,0,0,.1,0,0,0,2,3,0,.1,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0
9J,0,0,2,0,0,.1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1B,0,0,0,0,0,0,.01,30,.1,25,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1D,0,0,0,0,0,0,0,80,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1F,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1H,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1J,0,0,.1,.01,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0
3J,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3H,.1,0,1,0,0,0,2,5,1,4,4,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3F,0,0,0,0,0,0,0,45,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D,0,0,.01,0,0,1,0,65,1,0,.01,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,.1,0,0,0
3B,0,0,.1,0,0,.1,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5B,0,0,5,0,0,0,0,15,4,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5D,0,0,3,0,0,0,3,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5F,0,0,2,0,0,1,2,55,0,.1,.1,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0
5H,0,0,3,0,0,0,2,.1,25,2,.1,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5J,0,0,0,0,0,0,0,20,0,60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7J,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7H,0,0,0,0,0,0,0,5,2,60,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7F,0,0,2,0,0,0,0,8,3,50,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,.1,0,0,0
7D,0,0,.01,0,0,0,0,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7B,0,0,.1,0,0,0,0,15,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9B,0,0,.1,0,0,0,0,.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9D,0,0,1,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9F,0,0,1,0,0,0,2,0,.1,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0
9H,0,0,7,0,0,.1,1,3,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9J,0,0,3,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1B,0,0,0,0,0,0,0,25,2,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1D,0,0,0,0,0,0,0,65,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1F,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1H,0,0,.1,0,0,0,0,0,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1J,0,0,.1,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0
3J,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3H,0,0,3,0,0,0,0,6,4,5,3,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3F,0,0,0,0,0,0,0,45,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D,0,0,1,0,0,1,0,65,4,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,1,0,0,0
3B,0,0,2,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5B,0,0,10,0,0,0,0,15,5,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0
5D,0,0,2,0,0,2,0,5,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5F,0,0,2,0,0,2,1,65,1,2,.01,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0
5H,0,0,2,0,0,0,1,.1,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5J,0,0,.1,0,0,0,0,4,0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7J,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7H,0,0,0,0,0,0,0,20,2,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7F,0,0,3,0,0,0,0,20,3,55,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7D,0,0,.01,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7B,0,0,1,0,0,0,0,15,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9B,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9D,0,0,2,2,0,3,50,0,.1,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0
9F,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,.1,0,0,0,0,0,0,0,0,0,0,0,0
9H,0,0,25,0,0,0,0,1,.1,0,0,.01,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0
9J,0,0,4,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1B,0,0,1,0,0,0,0,50,.1,30,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1D,0,0,0,0,0,0,0,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1F,0,0,.01,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1H,0,0,1,0,0,0,0,0,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1J,.01,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0
3J,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3H,0,0,2,0,0,.1,.1,10,2,4,1,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0
3F,0,0,0,0,0,0,0,55,.1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D,0,0,2,0,0,.1,0,75,1,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,.1,0,0,0
3B,0,0,7,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5B,0,0,8,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5D,0,0,3,0,0,8,.1,1,0,0,40,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0
5F,0,0,3,0,0,0,3,70,2,3,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0
5H,0,0,.1,0,0,1,0,.1,30,1,1,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5J,0,0,0,0,0,0,0,15,0,65,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7J,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7H,0,0,0,0,0,0,0,10,2,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7F,0,0,2,0,0,0,0,10,2,70,.1,0,0,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7D,0,0,0,0,0,.01,0,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7B,0,0,2,0,0,0,0,10,.01,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9B,0,0,0,0,0,0,.1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9D,0,0,2,2,0,.1,25,0,0,0,.01,.01,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,2
9F,0,0,1,0,0,.1,0,0,.1,0,0,0,.1,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0
9H,0,0,20,0,0,0,0,3,0,0,0,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9J,0,0,7,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1B,0,0,0,0,0,0,0,50,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1D,0,0,0,0,0,0,0,75,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1F,0,0,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0
1H,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1J,0,0,.1,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3J,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3H,0,0,0,0,0,.01,1,15,.1,2,2,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0
3F,0,0,0,0,0,0,0,50,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D,0,0,1,0,0,1,.1,65,3,0,0,0,0,0,0,0,.1,0,0,0,0,0,0,0,0,.1,0,0,0
3B,0,0,4,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5B,0,0,5,0,0,0,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5D,0,0,20,0,0,0,5,0,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,.1,.1,0,0,0
5F,0,0,1,0,0,5,0,50,.01,.1,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0
5H,0,0,2,0,0,0,3,0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5J,0,0,0,0,0,0,0,6,0,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7J,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7H,0,0,0,0,0,0,0,5,2,60,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7F,0,0,1,0,0,0,0,25,2,50,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,.1,0,0,0
7D,0,0,0,0,0,0,0,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7B,0,0,1,0,0,1,0,7,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9B,0,0,.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9D,0,0,.1,1,0,0,20,0,0,0,0,0,0,0,0,0,0,.1,0,0,0,0,0,0,0,0,0,0,1
9F,0,0,1,0,0,0,1,0,.1,0,0,0,0,0,0,0,.1,0,0,0,0,0,0,0,0,0,0,0,0
9H,0,0,7,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9J,0,0,5,0,0,3,1,3,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0
