1B1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,.5,.1,0,0,.5,0,0,.5,30,0,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1D1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,.5,0,0,NA
1F1,0,0,0,0,0,0,0,0,0,0,.5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1H1,0,0,0,0,0,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1J1,0,0,.5,.1,0,3,0,0,0,0,0,0,0,0,.1,.1,0,0,0,0,0,.5,.5,20,0,.1,0,0,0,0,0,0,0,0,0,0,0,.5,0,NA
3J1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,.5,35,1,0,0,0,0,0,0,0,0,0,0,0,0,.1,0,NA
3H1,0,0,.5,0,0,.5,0,0,0,0,.5,0,0,0,0,0,0,0,0,0,0,0,.1,80,.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
3F1,0,0,.5,0,0,.5,0,0,0,.1,0,0,0,0,0,0,0,0,0,0,0,0,.1,15,2,0,0,0,0,0,0,0,0,20,0,0,0,.1,0,NA
3D1,0,0,1,0,0,2,0,0,.1,.5,0,0,0,0,0,0,0,0,0,0,0,0,.5,35,1,0,.1,0,0,0,0,0,0,1,0,0,0,.5,0,NA
3B1,0,0,0,0,0,0,0,.1,0,0,0,0,0,0,0,.1,0,0,0,0,0,0,0,75,.5,0,0,0,0,0,0,0,0,1,0,0,.5,0,0,NA
5B1,0,0,0,0,0,0,.1,4,0,0,0,0,.5,0,1,0,0,0,.5,1,0,2,1,5,.5,0,.5,0,0,0,0,0,0,0,0,0,0,.5,0,NA
5D1,0,2,0,0,0,0,.5,0,0,0,.5,0,0,0,0,0,.5,0,0,.1,0,0,0,40,1,.5,0,0,0,0,0,0,0,3,0,0,0,0,0,NA
5F1,0,0,0,0,0,.5,0,0,0,0,0,0,0,0,0,.5,0,0,.1,.1,0,0,.5,35,0,.5,0,0,0,0,0,0,.5,4,0,0,0,.1,0,NA
5H1,0,0,.1,0,0,.1,.5,.1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,8,1,.5,0,0,0,0,.1,0,0,0,0,0,0,.5,0,NA
5J1,0,0,0,0,0,0,.5,0,0,0,.5,0,0,0,0,.5,.1,0,0,.1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,.1,0,NA
7J1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,.1,.5,0,0,0,0,0,0,1,0,0,0,0,0,0,NA
7H1,0,0,0,0,0,0,0,0,0,0,.1,0,0,0,0,0,.1,0,0,0,0,.1,.5,80,.5,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
7F1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,.5,.1,.5,0,0,.5,0,60,1,0,.1,0,0,0,0,0,0,0,0,0,0,0,0,NA
7D1,0,0,0,0,0,0,0,0,0,0,.5,0,.1,0,0,0,0,0,0,0,0,0,0,60,.1,0,0,0,0,0,0,0,0,0,0,0,0,.1,0,NA
7B1,0,0,0,0,0,0,0,0,0,0,.5,0,0,0,0,.1,.5,0,0,0,0,0,.5,85,.5,0,0,.5,0,0,.1,0,0,0,0,0,0,0,0,NA
9B1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1,0,0,0,0,0,0,.1,80,2,0,.1,0,0,0,0,0,0,0,0,0,0,0,0,NA
9D1,0,0,0,0,0,0,0,0,0,0,0,0,.1,0,0,.5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
9F1,0,0,0,0,0,0,0,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,90,0,.5,0,.1,0,0,0,0,0,0,0,0,0,0,0,NA
9H1,0,0,0,0,0,.1,0,0,0,0,0,0,.5,0,0,.5,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,.1,0,NA
9J1,0,0,0,0,0,0,.1,0,0,0,0,.5,.1,0,0,0,0,0,0,0,0,0,0,75,2,0,0,0,0,0,0,0,.5,0,0,0,0,0,0,NA
1B1,0,0,0,0,0,0,0,.5,0,0,.5,0,.1,0,0,.1,.1,0,0,0,0,0,0,10,.5,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
