STAND 6, SURVEY DATE: 29 Jul 1988, OBSERVERS: G.H. & N.B. La Roi (#1), ROWS: 2,4,6, D.A. Chesterman (#5), ROWS: 0,4,8, DATA ENTRY: 21 Dec 2005 (note: GHLR used soil thermometer"Old#1"
DAC used "#M"; Birds: BCCH,PISI,WWCR,RBNU; Max-Min data: SW Max 29C Min 6 Present 22 @1556h mdt, Central Max 82F Min 42 Present 70 @1515h, NE Max 84 Min 42 Present 70 @1559h; DAC cover
data from Row 4 entered in 4a-i below for calibration uses)

Quad  0A    0C    0E    0G    0I    2I    2G    2E    2C    2A    4A    4C    4E    4G    4I    6I    6G    6E    6C    6A    8A    8C    8E    8G    8I    4a    4c    4e    4g    4i
ASCI   4.0   5.0   3.0   2.0   3.0   4.0   5.0   3.0   2.0   3.0   0.5   2.0   1.0   2.0   2.0   0.5   1.0   0.5   0.5   3.0   1.0   0.5   0.1   0.5   1.0   0.5   0.5   0.0   0.5   0.5
ASCO   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0   1.0   0.0   0.0   0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.0   1.0   0.5   0.0   0.1   0.0   0.0   0.0   0.0   0.5   0.5   0.0
AQBR   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
COCA   1.0   0.5   0.5   0.5   0.5   2.0   2.0   2.0   3.0   2.0   3.0   1.0   2.0   1.0   2.0   1.0   1.0   2.0   1.0   4.0   0.5   0.1   1.0   0.1   3.0   2.0   1.0   0.5   1.0   2.0
COTR   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
DITR   2.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
EPAN   3.0   0.0   0.0   0.0   0.5   1.0   0.0   0.0   0.1   0.1   0.5   0.0   0.0   0.0   1.0   0.0   0.0   0.0   0.0   1.0   0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.5
FRVE   0.0   0.1   0.5   0.01  0.0   0.0   1.0   0.0   0.0   0.0   1.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.5   0.1   0.0   0.0   0.1   0.0   0.5   0.01  0.01  0.0   0.0
FRVI   0.1   0.0   0.1   0.1   0.5   0.5   1.0   0.5   0.5   0.0   0.0   0.0   0.1   0.1   0.5   0.1   0.1   0.1   0.0   0.1   0.0   0.0   0.5   0.0   0.1   0.1   0.0   0.1   0.1   0.1
GABO   0.5   0.1   0.5   0.1   0.1   1.0   1.0   0.5   0.5   0.5   0.5   0.5   0.1   0.1   0.5   0.1   0.1   0.1   0.1   0.5   0.5   0.1   0.1   0.1   0.1   0.1   0.5   0.01  0.1   0.1
GATR   0.01  0.1   0.0   0.01  0.0   0.5   0.5   0.1   0.0   0.0   0.0   0.0   0.5   0.01  0.1   0.01  0.1   0.01  0.0   0.0   0.1   0.1   0.1   0.1   0.5   0.0   0.1   0.1   0.01  0.01
GORE   0.0   0.0   0.0   0.0   0.0   1.0   0.1   0.0   0.0   0.0   0.0   0.0   0.01  0.01  0.0   0.1   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.01
HIUM   0.0   0.0   0.1   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
LAOC   0.5   0.0   0.5   0.0   0.5   0.5   2.0   2.0   0.5   0.5   1.0   0.0   0.0   0.0   1.0   0.0   0.0   0.0   0.1   1.0   0.0   0.0   0.0   0.01  0.5   0.5   0.1   0.0   0.0   0.5
LIBO   2.0   5.0   1.0   1.0   6.0   7.0   5.0   3.0   3.0   2.0   5.0   3.0   3.0   4.0   7.0   1.0   7.0   4.0   1.0   4.0   0.5   1.0   1.0   0.5   2.0   3.0   1.0   2.0   2.0   4.0

Quad  0A    0C    0E    0G    0I    2I    2G    2E    2C    2A    4A    4C    4E    4G    4I    6I    6G    6E    6C    6A    8A    8C    8E    8G    8I    4a    4c    4e    4g    4i
MACA   0.5   0.5   0.1   0.5   2.0   0.5   2.0   0.5   0.0   0.5   0.0   0.0   0.1   0.5   0.1   0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.5   0.1   0.5   0.0   0.0   0.1   0.1   0.0
