STAND 6, SURVEY DATE: 01 Jun 1988, OBSERVERS: G.H. & N.B. La Roi (#1), ROWS: 2,4,6, DATA ENTRY: 16 Dec 2005 (note: GHLR used soil thermometer "Old #1"; Birds MYWA,OVBI,AMRO,HETH,BTGW,
GCKI,PISI,RBNU,NORA,CHSP; Max-Min data SW Max 28C Min -2 Present 18 @1705h mdt, Central Max 82F Min 24 Present 58 @1550h, NE Max 84F Min 24 Present 64 @1400h; Mistletoe ARAM on ABBA
4m E of 5J [not in Q's]; POTR "less defoliated cf. #5 but still bad"; MEPA "has its own caterpillar species" [and partially defoliated]; "tect-tect-tect" may be YBSA?

Quad  0A    0C    0E    0G    0I    2I    2G    2E    2C    2A    4A    4C    4E    4G    4I    6I    6G    6E    6C    6A    8A    8C    8E    8G    8I    4a    4c    4e    4g    4i
DITR   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
EPAN   0.0   0.0   0.0   0.0   0.0   1.0   0.0   0.0   0.1   0.5   0.0   0.0   0.0   0.0   0.5   0.0   0.0   0.0   0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
FRVE   0.0   0.0   0.0   0.0   0.0   0.0   0.5   0.0   0.0   0.0   0.1   0.01  0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
FRVI   0.0   0.0   0.0   0.0   0.0   0.5   0.0   0.5   0.1   0.0   0.1   0.0   0.1   0.01  0.1   0.0   0.1   0.01  0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
GABO   0.0   0.0   0.0   0.0   0.0   0.1   0.5   0.1   0.5   0.1   0.5   0.1   0.1   0.1   0.5   0.01  0.1   0.01  0.01  0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
GATR   0.0   0.0   0.0   0.0   0.0   0.1   0.1   0.1   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.01  0.01  0.5   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
GORE   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
HIUM   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
LAOC   0.0   0.0   0.0   0.0   0.0   1.0   1.0   0.1   0.5   0.5   1.0   0.0   0.0   0.01  0.5   0.01  0.01  0.0   0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
LIBO   0.0   0.0   0.0   0.0   0.0   6.0   4.0   1.0   2.0   1.0   5.0   2.0   3.0   2.0   6.0   1.0   5.0   1.0   0.5   2.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
