STAND 6, SURVEY DATE: 01 Jul 1985, OBSERVERS: G.H. La Roi (#1), ROWS: 4,6,8, M.S. Ross (#4), ROWS: 0,2,4, DATA ENTRY: 05 Feb 2005 (note: GHLR used soil thermometer #M?, MSR used #1;
Central Max-Min data Max 80F Min 29 present 70 @1745h mdt; MSR data from Row 4 in 4a-i; MSR's LOCA of 0.01 in 4I used!)

Quad  0A    0C    0E    0G    0I    2I    2G    2E    2C    2A    4A    4C    4E    4G    4I    6I    6G    6E    6C    6A    8A    8C    8E    8G    8I    4a    4c    4e    4g    4i
ASCI   1.0   0.5   0.5   0.5   2.0   2.0   2.0   1.0   2.0   3.0   1.0   3.0   3.0   1.0   5.0   2.0   2.0   1.0   0.1   3.0   5.0   2.0   0.5   0.5   2.0   0.5   0.5   1.0   1.0   2.0
ASCO   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.5   0.0   0.5   1.0   0.5   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.5   0.0   0.1   0.0   0.0   0.5   0.1   0.1   0.1   0.0
AQBR   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
COCA   6.0   4.0   3.0   1.0   3.0   3.0   3.0   3.0  12.0   4.0  15.0   5.0  10.0   5.0  12.0   4.0  12.0   7.0   2.0  15.0  10.0   3.0   2.0   0.5  15.0   8.0   2.0   4.0   1.0  10.0
COTR   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
DITR   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
EPAN   1.0   0.0   0.1   0.0   0.1   0.0   0.0   0.1   0.0   0.1   2.0   0.0   0.0   0.0   2.0   0.0   0.0   0.0   0.0   1.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.5
FRVE   0.0   0.1   1.0   0.5   0.0   0.0   1.0   0.0   0.0   0.0   0.5   0.1   0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.5   1.0   0.0   0.0   0.1   0.0   0.5   0.0   0.0   0.0   0.0
FRVI   0.5   0.1   0.1   0.0   1.0   0.1   0.0   0.5   2.0   0.1   0.5   0.0   0.0   0.1   0.5   0.5   0.01  0.0   0.1   0.0   0.5   0.01  0.1   0.0   0.1   0.1   0.0   0.1   0.1   1.0
GABO   0.5   0.1   0.5   0.1   0.1   0.1   0.5   0.5   0.1   0.1   1.0   1.0   0.01  0.1   0.1   0.1   0.1   0.0   0.01  1.0   0.5   0.01  0.01  0.1   0.1   0.5   0.5   0.1   0.1   0.1
GATR   0.1   0.0   0.0   0.5   0.0   0.1   0.1   0.1   0.0   0.1   0.1   0.0   0.1   0.1   0.0   0.01  0.1   0.1   0.0   0.0   0.1   0.01  0.1   0.1   0.5   0.1   0.01  0.1   0.1   0.1
GORE   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.01  0.1   0.0   0.01  0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0
HIUM   0.0   0.0   0.1   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0
