STAND 6, SURVEY DATE: 07 Sep 1983, OBSERVERS: G.H. La Roi (#1), ROWS: 4,6,8, M.S. Ross (#3), ROWS: 0,2, DATA ENTRY: 10 Dec 2004 (note: GHLR used soil thermometer "M", MSR used "#1";
notes: "lots of deadfall in 8E"; central max-min station data for past 30 days Max 84 Min 31F)

Quad  0A    0C    0E    0G    0I    2I    2G    2E    2C    2A    4A    4C    4E    4G    4I    6I    6G    6E    6C    6A    8A    8C    8E    8G    8I    4a    4c    4e    4g    4i
GATR   0.1   0.01  0.0   0.1   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.1   0.0   0.1   0.0   0.1   0.1   0.0   0.1   0.01  0.1   0.1   0.01  0.1   0.0   0.0   0.0   0.0   0.0
GORE   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.01  0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0
HIUM   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0
LAOC   0.1   0.0   0.1   0.0   0.5   0.1   0.5   0.1   0.1   0.5   0.1   0.01  0.0   0.0   0.1   0.0   0.1   0.1   0.0   0.5   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0
LIBO   1.0   6.0   1.0   3.0   7.0   4.0   6.0   1.0   3.0   4.0   4.0   7.0   7.0   5.0   8.0   2.0   9.0  10.0   3.0   4.0   3.0   2.0   2.0   1.0   9.0   0.0   0.0   0.0   0.0   0.0

Quad  0A    0C    0E    0G    0I    2I    2G    2E    2C    2A    4A    4C    4E    4G    4I    6I    6G    6E    6C    6A    8A    8C    8E    8G    8I    4a    4c    4e    4g    4i
MACA   0.1   0.0   0.0   0.01  0.5   0.1   0.1   0.01  0.0   0.0   0.5   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.5   0.0   0.0   0.0   0.0   0.0
MEPA   4.0   1.0   0.0   0.5   0.0   2.0   2.0   2.0   0.5   5.0   4.0   4.0   3.0   2.0   2.0   0.5   3.0   2.0   1.0  10.0   3.0   0.5   0.1   0.1   5.0   0.0   0.0   0.0   0.0   0.0
MINU   2.0   2.0   2.0   0.0   1.0   2.0   3.0   4.0   3.0   2.0   3.0   2.0   2.0   2.0   4.0   1.0   3.0   3.0   1.0   4.0   3.0   2.0   0.5   1.0   5.0   0.0   0.0   0.0   0.0   0.0
MOUN   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
PEPA   0.5   1.0   0.5   0.5   0.5   0.5   1.0   0.1   2.0   0.1   4.0   2.0   2.0   0.5   2.0   2.0   1.0   1.0   1.0   1.0   1.0   1.0   0.5   0.5   2.0   0.0   0.0   0.0   0.0   0.0
PYAS   0.5   0.01  0.1   0.0   0.5   0.1   0.01  0.1   1.0   0.5   0.0   0.0   0.1   0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0
ORSE   0.0   0.0   0.0   0.01  0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
PYCH   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
RUPU   1.0   1.0   0.5   2.0   2.0   0.5   2.0   0.5   0.2   0.2   5.0   3.0   2.0   2.0   4.0   0.5   1.0   0.5   1.0   5.0   2.0   1.0   0.5   0.1   4.0   0.0   0.0   0.0   0.0   0.0
