STAND 7, SURVEY DATE: 02 Jun 1985, OBSERVERS: G.H. La Roi (#1), ROWS: 0,2,4, M.S. Ross (#3), ROWS: 4,6,8, DATA ENTRY: 18 Nov 1999 (note: GHLR used soil thermometer #M (reads 2F high); MSR used #1)
        GHLR: "50+/- moose pellets in 2_"; 1999 note: MSR's ests of deciduous tree & shrub cover are much lower than GHLR's; recall MSR said he did not at first estimate woody stem cover, only leaves.
        GHLR recognizes CXIN, MSR does not!

Quad  0A    0C    0E    0G    0I    2I    2G    2E    2C    2A    4A    4C    4E    4G    4I    6I    6G    6E    6C    6A    8A    8C    8E    8G    8I    4a    4c    4e    4g    4i
CACA   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
CXDI   1.0   3.0   0.5   0.5   1.0   0.0   0.0   1.0   0.1   0.1   0.0   0.0   1.0   0.5   0.0   0.0   0.1   0.01  0.1   0.1   0.5   0.1   0.1   0.01  0.1   0.1   0.1   0.5   0.0   0.1
CXGY   4.0   4.0   5.0   2.0   3.0   5.0   3.0   3.0   3.0   4.0   2.0   2.0   5.0   3.0   3.0   3.0   0.5   0.1   1.0   0.1   2.0   2.0   1.0   0.5   1.0   0.5   2.0   3.0   1.0   1.0
CXIN   3.0   1.0   2.0   1.0   1.0   2.0   0.0   0.0   0.5   0.0   0.5   0.5   3.0   0.5   1.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0

Quad  0A    0C    0E    0G    0I    2I    2G    2E    2C    2A    4A    4C    4E    4G    4I    6I    6G    6E    6C    6A    8A    8C    8E    8G    8I    4a    4c    4e    4g    4i
CXLI   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
CXAQ   3.0   2.0   2.0   1.0   1.0   1.0   1.0   3.0   1.0   2.0   2.0   2.0   2.0   2.0   3.0   1.0   0.5   1.0   1.0   2.0   3.0   2.0   4.0   1.0   0.5   0.5   2.0   4.0   2.0   2.0
TRMA   0.1   0.0   0.0   0.01  0.0   0.1   0.0   0.01  0.1   0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.01  0.0   0.0   0.01  0.1   0.1   0.1
EQFL   0.01  0.01  0.0   0.01  0.1   0.01  0.0   0.01  0.01  0.01  0.1   0.01  0.0   0.01  0.01  0.0   0.0   0.0   0.0   0.01  0.01  0.01  0.1   0.0   0.01  0.01  0.0   0.01  0.01  0.0
EQSC   0.1   0.1   0.01  0.1   0.1   0.1   0.1   0.01  0.1   0.1   0.5   0.1   0.1   0.1   0.5   0.1   0.0   0.01  0.0   0.1   0.0   0.0   0.0   0.01  0.0   0.5   0.1   0.1   0.1   0.1
MUGL   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
ARUV   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
ERGR   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
ARLA   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
EPPA   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
CXYL   0.5   0.1   0.0   0.5   0.0   0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
CXSO   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
CAIN   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0
PIGL   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
CXRO   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
       0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
Temp  48.0  50.0  51.0  37.0  37.0  43.0  36.0  57.0  42.0  42.0  42.0  45.0  50.0  47.0  51.0  54.0  34.0  38.0  42.0  57.0  40.0  52.0  46.0  44.0  36.0  46.0  44.0  41.0  44.0  60.0

