"stand","plot","tag","species_code","DBH_1983_cm","base_coord_N_1983_m","base_coord_S_1983_m","base_coord_E_1983_m","base_coord_W_1983_m","year_dead","fallen_stem_length_1983_m","exit_coord_N_1983_m","exit_coord_S_1983_m","exit_coord_E_1983_m","exit_coord_W_1983_m","year_fallen_1983","age_1983","stem_height_1983_m","stem_lean_amt_scaled_1983","stem_lean_dir_1983","stem_lean_amt_1991","stem_lean_dir_1991","stem_lean_amt_2000","stem_lean_dir_2000","crown_width_NS_1983_m","crown_width_EW_1983_m","height_to_crown_1983_m","fill_perc_1983","BSD_1983","radial_10year_inc_1983_mm","DBH_1991_cm","DBH_2000_cm","height_2000_m","tree_code_2000","fire_code_2000","comments"
"2","7A","6248","PIBA",15,"0.1",NA,NA,"2.2",NA,NA,NA,NA,NA,NA,NA,NA,"17.4","S","S",NA,NA,NA,NA,"2.3","2","12","60","21.1",NA,"16","16.2","17.5",NA,NA,""
"2","7A","6247","PIBA",14.5,"0.6",NA,NA,"1.5",NA,NA,NA,NA,NA,NA,NA,"53","18.2","S","S",NA,NA,NA,NA,"2.8","2.1","13","75","17.8",NA,"16","16.8","18.4",NA,NA,""
"2","7A","6246","PIBA",14.5,"1.9",NA,NA,"0.4",NA,NA,NA,NA,NA,NA,NA,NA,"18","S","SW",NA,NA,NA,NA,"2.2","2","11.8","60","17.5",NA,"14.6","16","21.8",NA,NA,""
"2","7B","6241","PIBA",14,NA,"0.6",NA,"1.5",NA,NA,NA,NA,NA,NA,NA,"54","16","L","SSE",NA,NA,NA,NA,"2.9","2.9","11.4","50","15.7","1.75","13.8","14.8","16.6",NA,NA,""
"2","7B","6240","PIBA",19.2,NA,"1.2",NA,"1.8",NA,NA,NA,NA,NA,NA,NA,"59","19.6","S","SW",NA,NA,NA,NA,"3.3","1.4","10.2","60","25.7","13.26","21.3","22.9","22.3",NA,NA,""
"2","7B","6242","PIBA",13,NA,"2",NA,"0.9","2000",NA,NA,NA,NA,NA,NA,"55","14.8","O","Z",NA,NA,NA,NA,"2.5","2.3","8.8","70","16","4.73","13.2","13.5","13.9","DS",NA,""
"2","7B","6343","PIBA",14,"1.5",NA,"2.1",NA,NA,NA,NA,NA,NA,NA,NA,"57","16.8","S","N",NA,NA,NA,NA,"2.4","1.7","10.2","70","17.3","4.59","14.8","15.6","18.1",NA,NA,""
"2","7B","6344","PIBA",13.8,"1.6",NA,"2.3",NA,"1984",NA,NA,NA,NA,NA,NA,"52","20","M","SSE",NA,NA,NA,NA,"1.5","1","13.2","40","16.5","4.09","13.7","13.9","14.1","DB2",NA,""
"2","7B","6345","PIBA",17.8,"2.1",NA,"2.3",NA,NA,NA,NA,NA,NA,NA,NA,"55","20.6","S","SE",NA,NA,NA,NA,"1.9","2.3","11.8","80","20.8","13.22","19.6","21.9","22.2",NA,NA,""
"2","7C","6342","PIBA",20,NA,"0.6",NA,"0.6",NA,NA,NA,NA,NA,NA,NA,"57","19.2","S","S",NA,NA,NA,NA,"4.2","3.4","10.6","70","24.9","14.74","21.9","23.9","21.1",NA,NA,""
"2","7C","6341","PIBA",17.5,NA,"1.8","1.1",NA,NA,NA,NA,NA,NA,NA,NA,"57","20","O","Z",NA,NA,NA,NA,"3.7","2.9","10.2","50","20.6","5.87","18.4","20.3","22.1",NA,NA,""
"2","7C","6340","PIBA",13.8,"1.1",NA,"1.8",NA,NA,NA,NA,NA,NA,NA,NA,"56","10.4","L","S",NA,NA,NA,NA,"7.5","1.7","5","40","17.8","6.74","14","14.5",NA,"LL",NA,"lean right over (2000)"
"2","7D","6338","PIBA",10,NA,"0.3",NA,"2","1983",NA,NA,NA,NA,NA,NA,"44","13.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.89","10","10","12.8","DS",NA,""
"2","7D","6339","PIBA",21.8,NA,"0.4",NA,"1.4",NA,NA,NA,NA,NA,NA,NA,"54","20.8","O","Z",NA,NA,NA,NA,"4.3","3.1","12.1","65","26.7","12.81","23.7","25.5","23.9",NA,NA,""
"2","7D","6337","PIBA",10,NA,"1.8","2",NA,"2000","8.5",NA,"0","1.9",NA,NA,"35","6","L","SW",NA,NA,NA,NA,"1","1.4","5","40","13.5","6.33","11",NA,NA,"DD",NA,"leans over extremely to SW into cell 5C (1983)"
"2","7D","6335","PIBA",12.2,NA,"2.2","1.3",NA,NA,NA,NA,NA,NA,NA,NA,"53","18","L","E",NA,NA,NA,NA,"1.7","1.8","4.1","35","15","2.07","12.8","13.2","17.4",NA,NA,""
"2","7D","6336","PIBA",12.5,NA,"2.2","1.9",NA,NA,NA,NA,NA,NA,NA,NA,"54","17.2","O","Z",NA,NA,NA,NA,"1.4","1","10.4","65","16","3.81","13.1","13.5","18.8",NA,NA,""
"2","7D","6334","PIBA",21.2,"0",NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,"54","20.4","M","SW",NA,NA,NA,NA,"3.4","2.7","9.7","80","26.7","17.91","24.7","26.6","24.8",NA,NA,""
"2","7E","6331","PIBA",14,NA,"1.4",NA,"1.3",NA,NA,NA,NA,NA,NA,NA,"58","16.5","L","SW",NA,NA,"15",NA,"3.2","2.8","7.2","55","17.3","8.14","15.3","16.2","16.8","LL",NA,"Lean measured with a compass (2000); no stem lean direction recorded in 2000 (2003)"
"2","7E","6332","PIBA",24.8,NA,"1.5",NA,"2",NA,NA,NA,NA,NA,NA,NA,"55","20.8","S","W",NA,NA,NA,NA,"4.7","3.4","9.5","90","32.3","17.38","27.7","29.8","25.5",NA,NA,""
"2","7E","6581","PIBA",21.2,"0.5",NA,NA,"1.8",NA,NA,NA,NA,NA,NA,NA,"58","20.8","O","Z",NA,NA,NA,NA,"3.1","2.2","11.4","70","26.2","13.3","22.6","24.3","24.4",NA,NA,""
"2","7E","6330","PIBA",3.5,"0.6",NA,NA,"0.2","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.4",NA,"DD",NA,"lean over, no height (2000)"
"2","7E","6333","PIBA",15.2,"2.1",NA,NA,"2.4",NA,NA,NA,NA,NA,NA,NA,"57","17.2","M","E",NA,NA,NA,NA,"2.4","2","8.5","60","18","7.31","16.1","16.5","18.7",NA,NA,""
"2","7F","6578","PIBA",19.5,"0.4",NA,NA,"2.2",NA,NA,NA,NA,NA,NA,NA,"53","19.8","M","E",NA,NA,NA,NA,"2.1","2.7","9.9","85","22.6","3.83","19.6","20.2","19.5",NA,NA,""
"2","7F","6579","PIBA",16.5,"1.2",NA,NA,"1.4",NA,NA,NA,NA,NA,NA,NA,"57","18.5","O","Z",NA,NA,NA,NA,"3.6","2.1","11.2","35","20","10.88","19.6","19.5","20.5",NA,NA,""
"2","7F","6580","PIBA",16,"1.5",NA,NA,"0.4",NA,NA,NA,NA,NA,NA,NA,"57","18.9","O","Z",NA,NA,NA,NA,"3","2.2","11.9","50","20.6","8.18","17.5","18.5","22.2",NA,NA,""
"2","7G","6576","PIBA",23.8,NA,"2.1","2.3",NA,NA,NA,NA,NA,NA,NA,NA,"55","19.8","S","E",NA,NA,NA,NA,"5.2","4.9","1.6","85","30.7","18.87","27.8","29.8","22.4",NA,NA,""
"2","7G","6577","PIBA",23.8,"1.3",NA,NA,"0.3",NA,NA,NA,NA,NA,NA,NA,"54","19.8","S","W",NA,NA,NA,NA,"6.3","4.3","6.8","60","30.7","16.92","28","29.5","23.4",NA,NA,""
"2","7H","6575","PIBA",23.2,"0.9",NA,NA,"1.1",NA,NA,NA,NA,NA,NA,NA,"58","19.7","S","S",NA,NA,NA,NA,"3.8","5","6.8","75","29.7","15.61","26.8","28.5","23",NA,NA,""
"2","7J","6574","PIBA",27.2,NA,"1","2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.4","S","S",NA,NA,NA,NA,"8.5","10","3.8","70","36.8",NA,"30.8","33.5","20.7",NA,NA,""
"2","8A","6249","PIBA",10,NA,"0.7",NA,"2.3","1984",NA,NA,NA,NA,NA,NA,NA,"14.6","S","E",NA,NA,NA,NA,"0.7","0.9","11.4","20","12.7",NA,"10.5","10.7","12.8","DB2",NA,""
"2","8A","6251","PIBA",19.8,"1.2",NA,"2.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","S","SE",NA,NA,NA,NA,"3.2","2.8","11.4","80","23",NA,"21.2","22.8","21.4",NA,NA,""
"2","8A","6250","PIBA",14,"1.7",NA,"0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","S","S",NA,NA,NA,NA,"2.5","1.7","12.4","80","19.1",NA,"15.1","15.2","17.4",NA,NA,""
"2","8B","6259","PIBA",7.2,NA,"0.7",NA,"2","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.2","7.2",NA,"DD",NA,"leaning onto 6263 (2000)"
"2","8B","6258","PIBA",12.5,NA,"0.8",NA,"0.9","2000",NA,NA,NA,NA,NA,NA,"48","12","M","SSE",NA,NA,NA,NA,"1.5","1.6","8.2","50","14.7","2.42","12.2","12.1","12.8",NA,NA,"6257 and 58 are joined (8B) (1991);  6258 is on 6260 is on 6264 (2000)"
"2","8B","6257","PIBA",21.5,NA,"1.2",NA,"0.8",NA,NA,NA,NA,NA,NA,NA,"56","19.6","S","S",NA,NA,NA,NA,"3.9","4.3","11.8","75","28.9","22.43","24.6","27.1","21.5",NA,NA,""
"2","8B","6252","PIBA",10.5,"0.5",NA,NA,"0.7","1991",NA,NA,NA,NA,NA,NA,"49","16.2","S","N",NA,NA,NA,NA,"1.4","1.2","12.4","35","15.5","3.2","13.4","12.3","15.2","DS",NA,""
"2","8B","6253","PIBA",4.8,"0.7",NA,NA,"0.4","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","4.9","5.1","DS",NA,""
"2","8B","6261","PIBA",22,"0.8",NA,NA,"2.3",NA,NA,NA,NA,NA,NA,NA,"57","20.8","S","E",NA,NA,NA,NA,"2.8","2.8","13.4","75","27.2","10.49","23.6","25.3","22.4",NA,NA,""
"2","8B","6254","PIBA",14.5,"0.9",NA,NA,"0.7",NA,NA,NA,NA,NA,NA,NA,"55","18.6","O","Z",NA,NA,NA,NA,"2.3","1.3","11.6","70","20.1","7.43","16.1","16.8","19.9",NA,NA,""
"2","8B","6255","PIBA",7.5,"1.1",NA,NA,"0.6","1991",NA,NA,NA,NA,NA,NA,"24","7.6","O","Z",NA,NA,NA,NA,"1.1","0.9","6.2","10","14.4","9.25","7.7","7.2","7","DS",NA,""
"2","8B","6260","PIBA",15,"1.3",NA,"0.7",NA,"2000","18.3","2.3",NA,"0",NA,NA,"56","18","S","S",NA,NA,NA,NA,"3","1.9","14.4","50","18.3","9.01","16.4",NA,NA,"DD",NA,"lying on top of 6256 (2000)"
"2","8B","6256","PIBA",7.8,"2.2",NA,NA,"0.8","1991","10.5","2.3",NA,"0",NA,NA,"41","10.4","S","ESE",NA,NA,NA,NA,"0.9","1.3","8","10","11.4","1.87","8",NA,NA,"DD",NA,""
"2","8C","5976","PIBA",18.5,NA,"0.3","1.8",NA,NA,NA,NA,NA,NA,NA,NA,"54","21","O","Z",NA,NA,NA,NA,"3.3","2.9","13","50","25.1","10.17","21.9","23","22",NA,NA,""
"2","8C","6263","PIBA",17.8,NA,"0.7",NA,"0.8",NA,NA,NA,NA,NA,NA,NA,"55","20.6","S","SW",NA,NA,NA,NA,"2.6","2.3","10.3","85","22.1","9.26","19.5","20.8","23.1",NA,NA,""
"2","8C","6262","PIBA",16.8,NA,"2",NA,"0.2",NA,NA,NA,NA,NA,NA,NA,"59","20.3","S","S",NA,NA,NA,NA,"2.2","3.8","13","55","23.1","8.98","18.7","19","22.8",NA,NA,""
"2","8C","5975","PIBA",10,"2.2",NA,NA,"1.4","1991",NA,NA,NA,NA,NA,NA,"53","16","S","NW",NA,NA,"35",NA,"1","0.9","11","40","11.9","3.33","10.2","10.9","11.9","DL",NA,"No stem lean direction recorded in 2000 (2003)"
"2","8C","6264","PIBA",12.2,"2.2",NA,NA,"1.4","1991","15.6","0",NA,"1.6",NA,NA,"41","15.5","L","SSE",NA,NA,NA,NA,"1.1","1.4","12.5","60","14.7","6.9","12.2",NA,NA,"DD",NA,"6264 and 5975 are joined (8C) (1991)"
"2","8D","5977","PIBA",20,NA,"0.1",NA,"2.3",NA,NA,NA,NA,NA,NA,NA,"57","20.7","O","Z",NA,NA,NA,NA,"3.6","2.9","10.2","70","27.2","17.5","22.6","25","22.1",NA,NA,""
"2","8D","5978","PIBA",11.2,NA,"0.6","1.9",NA,"2000","14.8",NA,"1.1","0",NA,NA,"44","14.6","L","ENE",NA,NA,NA,NA,"0.4","1.3","12","15","13","2.92","12",NA,NA,"DD",NA,""
"2","8E","5980","PIBA",11.8,NA,"0.5",NA,"2.2","1991","10",NA,"0","0.7",NA,NA,"41","17.1","L","SE",NA,NA,NA,NA,"0.7","1.4","13.9","40","14.2","1.44","11.8",NA,NA,"DD",NA,""
"2","8E","5979","PIBA",10.5,NA,"0.9",NA,"1.6","1991","13.9",NA,"1.1","0",NA,NA,"45","13.3","L","NE",NA,NA,NA,NA,"1.3","1.6","9.6","35","12.7","2.36","9.9",NA,NA,"DD",NA,""
"2","8E","5234","PIBA",14.2,NA,"2.4",NA,"1.8","2000",NA,NA,NA,NA,NA,NA,"48","17.2","O","Z",NA,NA,NA,NA,"3","1.3","7.8","25","18","3.36","15.1","14.7","9.5","DB2",NA,"top gone (1991); broken top (2000)"
"2","8F","5235","PIBA",10,NA,"0.7",NA,"1.6","2000",NA,NA,NA,NA,NA,NA,"45","13.1","S","E",NA,NA,NA,NA,"1.1","1.5","8.3","35","13.7","1.46","10.7","10.3","10.3","DB2",NA,""
"2","8F","5236","PIBA",21.8,NA,"1.1",NA,"2.4",NA,NA,NA,NA,NA,NA,NA,"52","19.2","S","N",NA,NA,NA,NA,"3.7","3.8","7","65","28.7","14.94","24.5","26.2","21.8",NA,NA,""
"2","8F","5237","PIBA",15,"0.1",NA,"1.5",NA,NA,NA,NA,NA,NA,NA,NA,"57","18.2","O","Z",NA,NA,NA,NA,"2.4","2","11.5","75","19.8","4.11","16.3","16.4","19.2",NA,NA,""
"2","8G","5238","PIBA",21,"0.6",NA,NA,"1.5",NA,NA,NA,NA,NA,NA,NA,"55","20.1","S","E",NA,NA,NA,NA,"3.6","2.4","6.6","95","31","8.68","25.5","25.1","21.6",NA,NA,""
"2","8H","5239","PIBA",21.8,NA,"0.2",NA,"0.7",NA,NA,NA,NA,NA,NA,NA,"58","19.1","O","Z",NA,NA,NA,NA,"2.9","3.3","7","80","17.9","9.13","23.5","24.5","22.7",NA,NA,""
"2","8I","5240","PIBA",13.2,NA,"0.8","0",NA,NA,NA,NA,NA,NA,NA,NA,"56","15","S","W",NA,NA,NA,NA,"3.4","2.6","3","30","17.5","6.97","14","14.5","15",NA,NA,""
"2","8J","5241","PIBA",27.8,NA,"0.9",NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,"20.2","O","Z",NA,NA,NA,NA,"7.1","4.5","11.4","60","23.6",NA,"31.5","32.7","22.4",NA,NA,"5241 and 42 are joined (8J) (1991)"
"2","8J","5242","PIBA",10,NA,"1.1",NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,"9.4","M","NE",NA,NA,NA,NA,"2.4","2.5","5","50","9.4",NA,"10.8","1.5","8.8",NA,NA,""
"2","9A","5196","PIBA",6.2,NA,"0.2","1.4",NA,NA,NA,NA,NA,NA,NA,NA,"38","7.4","O","Z",NA,NA,NA,NA,"0.6","0.6","5","5","9.7","4.67","6.7","6.5","7.6",NA,NA,""
"2","9A","5197","PIBA",21.2,NA,"0.3",NA,"1.2",NA,NA,NA,NA,NA,NA,NA,NA,"17.4","E","ESE",NA,NA,"20",NA,"2","1.8","4.4","75","27.9",NA,"23.6","23.2","19.2","LL",NA,"Leaning 20 degrees at the base (2000)"
"2","9A","5194","PIBA",11.5,NA,"1.3","0.1",NA,"2000","14.7",NA,"1.3","0",NA,NA,"40","16.5","L","ENE",NA,NA,NA,NA,"3.3","2.4","5.3","50","14.2",NA,"12.2",NA,NA,"DD",NA,""
"2","9A","5195","PIBA",18.5,NA,"1.3","1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.7","S","NW",NA,NA,NA,NA,"2.5","3.4","10.8","65","24.1",NA,"20.6","22.5","22.2",NA,NA,""
"2","9A","5199","PIBA",18.2,"2",NA,"2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.5","O","Z",NA,NA,NA,NA,"3.4","2.5","8","70","22.9",NA,"20.9","22.5","22.5",NA,NA,""
"2","9B","6558","PIBA",17.5,NA,"0.2","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.6","M","WSW",NA,NA,NA,NA,"3.4","1.9","12.5","70","21.8",NA,"18.5","18.8","20.1",NA,NA,""
"2","9B","6666","PIBA",15.2,NA,"1.7","0.9",NA,NA,NA,NA,NA,NA,NA,NA,"52","19.2","M","SW",NA,NA,NA,NA,"2.7","2.3","14.2","45","18.8","9.7","16.1","19","19.4",NA,NA,"new tag: 6559 (1983)"
"2","9B","5193","PIBA",8.2,NA,"1.8",NA,"0.5","1991",NA,NA,NA,NA,NA,NA,NA,"13.5","L","ENE",NA,NA,NA,NA,"2.2","2.6","9.2","30","10.2",NA,"8.8","8.2","11.8","DB2",NA,""
"2","9C","6556","PIBA",11.8,NA,"0.7",NA,"2.6",NA,NA,NA,NA,NA,NA,NA,NA,"14.8","S","SE",NA,NA,NA,NA,"1.8","2.4","8","45","17",NA,"12.9","13.2","13.7","LB",NA,"broken off top (2000)"
"2","9C","6555","PIBA",16.2,NA,"1.1",NA,"2.1",NA,NA,NA,NA,NA,NA,NA,NA,"18.1","S","E",NA,NA,NA,NA,"2","4","10.8","40","19.6",NA,"18.8","20.3","20.7",NA,NA,""
"2","9C","6554","PIBA",15.8,NA,"1.5",NA,"1.3","2000",NA,NA,NA,NA,NA,NA,"46","17.7","S","S",NA,NA,NA,NA,"1.2","1.2","10.3","60","19.3",NA,"17.9","16.8","16.2","DB2",NA,""
"2","9C","6557","PIBA",19.2,NA,"2",NA,"2.3",NA,NA,NA,NA,NA,NA,NA,NA,"18.7","O","Z",NA,NA,NA,NA,"3.4","2.9","11.3","65","25.1",NA,"22.1","23.6","21.8",NA,NA,""
"2","9D","6552","PIBA",8,NA,"1.8",NA,"0.7","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"top missing (snag) (1991);  too rotten, no measurement (2000)"
"2","9D","6553","PIBA",18.8,NA,"1.9","1.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.5","S","S",NA,NA,NA,NA,"2.4","3.3","11","55","24.9",NA,"20.8","22.6","20.5",NA,NA,""
"2","9D","6551","PIBA",20.5,"1",NA,NA,"2.2",NA,NA,NA,NA,NA,NA,NA,NA,"19.7","S","E",NA,NA,NA,NA,"2.8","3.5","10.3","75","26.7",NA,"22.2","23.6","21.4",NA,NA,""
"2","9E","6545","PIBA",13,NA,"1.7",NA,"2.2",NA,NA,NA,NA,NA,NA,NA,NA,"17.3","M","W",NA,NA,NA,NA,"2.3","1.8","8.6","30","16.3",NA,"13.2","13.2","15.6",NA,NA,""
"2","9E","6546","PIBA",10,NA,"1.9",NA,"0.2",NA,NA,NA,NA,NA,NA,NA,"41","7.5","E","SW",NA,NA,NA,NA,"3","1.3","5.1","30","10.2",NA,"8.7","8.9",NA,"LL",NA,"reaches over to 8E (1983);  bend too much to measure (2000)"
"2","9E","6547","PIBA",18.5,NA,"2",NA,"0.3",NA,NA,NA,NA,NA,NA,NA,"52","19.8","O","Z",NA,NA,NA,NA,"4.6","2.3","7.2","90","22.9",NA,"20.1","20.6","23.6",NA,NA,"6547 and 46 are joined (9E) (1991)"
"2","9E","6544","PIBA",15.2,NA,"2.6","2.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.8","M","SW",NA,NA,NA,NA,"3","1.9","11.1","65","26.9",NA,"17.5","19.2","24.8",NA,NA,""
"2","9E","6550","PIBA",7.5,"0.1",NA,NA,"1","1982","12.1","0",NA,NA,"1.2","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.8","11.5",NA,"DD",NA,"data is different than the original data sheet, but left as is, b/c it is the original data entry"
"2","9E","6549","PIBA",19.2,"0.6",NA,NA,"2.5",NA,NA,NA,NA,NA,NA,NA,NA,"19.9","S","W",NA,NA,NA,NA,"2.7","2","13.7","80","22.9",NA,"22.6","21","23.4",NA,NA,""
"2","9E","6548","PIBA",15,"0.9",NA,NA,"1.5",NA,NA,NA,NA,NA,NA,NA,NA,"19.9","S","W",NA,NA,NA,NA,"1.7","1.8","12.1","80","18.5",NA,"16","16.6","21.2",NA,NA,""
"2","9E","6542","PIBA",11.5,"2.4",NA,"0.3",NA,"2000",NA,NA,NA,NA,NA,NA,NA,"10.6","S","SE",NA,NA,NA,NA,"1.5","1.4","3.7","45","14.7",NA,"12.2","12.5","9.8","DS",NA,""
"2","9E","6543","PIBA",20,"2.4",NA,"0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.3","O","Z",NA,NA,NA,NA,"3.3","1.9","11.6","85","27.7",NA,"22.9","25","24",NA,NA,""
"2","9F","5248","PIBA",18.2,NA,"0.5",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"19.6","S","W",NA,NA,NA,NA,"1.7","2.6","10.4","85","24.1",NA,"20.2","21.2","19.8",NA,NA,""
"2","9F","6537","PIBA",8,NA,"1.6",NA,"1.3","1991",NA,NA,NA,NA,NA,NA,"35","10.7","S","E",NA,NA,NA,NA,"0.8","1.3","6.5","40","10.7",NA,"7.8","8","11.5","DS",NA,""
"2","9F","6538","PIBA",17.8,NA,"1.9",NA,"1.3",NA,NA,NA,NA,NA,NA,NA,NA,"19.8","M","SE",NA,NA,NA,NA,"2.2","2","12.6","75","22",NA,"19.3","20.3","20.1",NA,NA,""
"2","9F","6539","PIBA",8,NA,"2",NA,"2.2","1991",NA,NA,NA,NA,NA,NA,NA,"8.8","M","NE",NA,NA,NA,NA,"1.3","1.7","5.9","25","10.4",NA,"8.8","8.2","8.8","DS",NA,""
"2","9F","6541","PIBA",22.8,"0.7",NA,NA,"2.2",NA,NA,NA,NA,NA,NA,NA,NA,"19.7","O","Z",NA,NA,NA,NA,"3.9","5.5","10.5","65","31.2",NA,"25.2","26.8","22.5",NA,NA,"PIBA #1 (1991)"
"2","9F","6540","PIBA",16.2,"2.4",NA,NA,"2.5",NA,NA,NA,NA,NA,NA,NA,"56","20.7","S","S",NA,NA,NA,NA,"3.3","2.1","9.8","85","20.1",NA,"18.7","20.2","21.9",NA,NA,""
"2","9G","5247","PIBA",22.8,NA,"2.5",NA,"0.6",NA,NA,NA,NA,NA,NA,NA,"58","22","O","Z",NA,NA,NA,NA,"4.4","3.7","12.8","80","27.9",NA,"24.3","26","28",NA,NA,""
"2","9I","5246","PIBA",17.5,"2",NA,"0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.3","M","W",NA,NA,NA,NA,"3.6","2.7","5","70","22.1",NA,"19.4","20.9","21.4",NA,NA,""
"2","9J","5243","PIBA",15.5,NA,"0.6",NA,"0.4",NA,NA,NA,NA,NA,NA,NA,NA,"18","S","S",NA,NA,NA,NA,"3.6","4","10","60","29.7",NA,"26.3","28.9","22.2",NA,NA,""
"2","9J","5244","PIBA",15.8,NA,"2",NA,"0.3",NA,NA,NA,NA,NA,NA,NA,NA,"17.6","O","Z",NA,NA,NA,NA,"1.9","1.5","7","70","20.1",NA,"17.2","18.9","20.8",NA,NA,""
"2","9J","5245","PIBA",15.5,"0.4",NA,NA,"1.4",NA,NA,NA,NA,NA,NA,NA,NA,"17.4","S","SW",NA,NA,NA,NA,"2.2","2","7.6","50","21.8",NA,"17.3","18.5","19.7",NA,NA,""
"2","0I","8011","PIBA",NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.8",NA,"DL",NA,"recently dead; new recruit covered w/ lichen and cant determine species (2000)"
"2","4E","8276","PIGL",NA,"2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3.2",NA,NA,""
