"Hondo-SEADYN Project:  Rack 005971, File HSL Stemtbl ",,,,,,,Date checked: 2003 April 2,,,,,,Date May 31/2001,,,,,,,,,,,,,,,,,,,,,,,,
Square plots 5m x 5m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,,,,1983,,,,,,Fallen Stems,,,,,,,,1983,,,,,,,         1983 Crown,,,,1983,1983,1991,2000,2000,,2000,,
,,,,DBH,1983 Base Coordinates (m),,,,Year,Length,Exit Coordinates (m),,,,Year,Uprooted,,Stem,        1983 Stem Lean,,        1991 Stem Lean,,        2000 Stem Lean,,Width (m),,Ht to crown,,BSD,Radial Inc.,DBH,DBH,Height,2000,Fire ,,Comments
Stand,Plot,Tag #,Sp.,(Inch),N,S,E,W,Yr.,Length,N,S,E,W,Fallen,/ Broken,Age,Height,AmtChar,Direction,AmtNum,Direction,AmtNum,Direction,N-S,E-W,Height,Fill%,(cm),(cm),(in),(cm),(m),Code,Codes,Dummy,(year recorded)
8,0A,3689,S,1.7,.,0.5,1.6,.,1982,5.2,.,2.5,0,.,1982,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.7,.,.,DD,.,X ,
8,0A,3688,S,2.1,.,0.6,.,1.6,1982,4.4,.,0.4,0,.,1982,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.6,.,.,DD,.,X ,
8,0A,3687,S,3.2,.,1.1,.,1.2,.,.,.,.,.,.,.,.,.,8.4,M,S,.,.,.,.,1.8,1.4,2.5,70,.,.,3.8,11.4,9,.,.,X ,
8,0A,3788,S,2.2,.,1.5,0.9,.,.,.,.,.,.,.,.,.,.,7.1,L,NE,10,NE,.,.,1.8,2.2,4.2,45,.,.,2.6,8.7,8.7,LL,.,X ,
8,0A,3787,S,2.9,.,1.6,0.3,.,1982,6.2,.,0,0,.,1985,.,.,6.6,.,.,.,.,.,.,.,.,6.6,.,.,.,2.9,.,.,DD,.,X ,
8,0A,3686,S,2.3,.,2.3,.,0.8,1982,8,.,2.4,.,0,1982,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,DD,.,X ,"The length was recorded in the original data sheet as 0.8, must be a typo - entered length as 8.0 in the spreadsheet (2003)"
8,0A,3690,S,1.1,.,2.5,1,.,1982,2.5,1.4,.,.,1.6,1982,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,DD,.,X ,
8,0A,3793,S,3.4,0.2,.,.,0.1,1984,.,.,.,.,.,.,.,.,8.6,.,.,.,.,.,.,.,.,8.6,.,.,.,3,.,.,DD,.,X ,
8,0A,3682,S,2.2,0.6,.,.,0.3,1982,.,.,.,.,.,.,.,.,7.1,.,.,.,.,.,.,.,.,7.1,.,.,.,2.2,.,.,DD,.,X ,
8,0A,3792,S,3.5,0.6,.,2,.,.,.,.,.,.,.,.,.,.,9.6,O,Z,.,.,.,.,1.1,1.5,3.6,65,.,.,3.5,9.6,11.5,.,.,X ,
8,0A,3790,S,1.3,1.3,.,0.2,.,.,.,.,.,.,.,.,.,.,3.2,O,Z,.,.,.,.,1.6,1.7,1.5,35,.,.,1.3,4.4,4.4,.,.,X ,
8,0A,3791,S,3.2,1.5,.,1.9,.,.,.,.,.,.,.,.,.,.,8.7,O,Z,.,.,.,.,1.2,1.4,5.1,45,.,.,3.3,9.4,9.5,.,.,X ,
8,0A,3683,S,3,1.6,.,.,1.1,2000,.,.,.,.,.,.,.,.,8.1,O,Z,.,.,.,.,0.6,0.5,4,20,.,.,3.1,7.7,.,DD,.,X ,
8,0A,3789,S,1.8,1.8,.,0.6,.,1982,.,.,.,.,.,.,.,.,5.1,.,.,.,.,.,.,.,.,5.1,.,.,.,1.5,.,.,.,.,X ,
8,0A,3684,S,2.1,2,.,.,1.1,.,.,.,.,.,.,.,.,.,7.1,O,Z,.,.,.,.,1,1.2,2.7,30,.,7.27,2.3,8,9.1,.,.,X ,
8,0A,3685,S,2.2,2.1,.,.,2.4,1982,6.3,.,0.8,0,.,1985,.,.,4.1,.,.,.,.,.,.,.,.,4.1,.,.,.,2.2,.,.,DD,.,X ,
8,0B,3781,S,1.4,.,0.1,.,2.4,.,.,.,.,.,.,.,.,.,4,M,S,.,.,.,.,0.9,1.3,2.5,15,.,.,1.5,4.8,5.1,.,.,X ,
8,0B,3786,S,2.6,.,0.1,1.1,.,2000,.,.,.,.,.,.,.,.,8,S,NW,.,.,.,.,1.5,1.1,4.7,65,.,.,2.8,8.3,9,DS,.,X ,"Year dead was not in the data sheet, but the tree is DS,  therfore the year is left as is (2003)"
8,0B,3777,S,1.3,.,0.2,.,1.6,.,.,.,.,.,.,.,.,108,3.7,S,NW,.,.,.,.,1.3,1.1,1.8,30,.,1.47,1.3,3.8,4.2,.,.,X ,
8,0B,3779,S,2.7,.,0.3,.,2.3,.,.,.,.,.,.,.,.,.,7.8,S,S,.,.,.,.,1.1,0.8,4.7,50,.,.,3,8.7,8.9,LB,.,X ,
8,0B,3780,S,3.2,.,0.4,.,2.4,2000,.,.,.,.,.,.,.,.,7.6,M,SE,.,.,.,.,1.4,1,5.1,50,.,.,3.4,8.9,9,DS,.,X ,
8,0B,3775,S,1.4,.,0.4,.,0.6,1982,.,.,.,.,.,1984,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.2,.,.,DD,.,X ,Taken down (1983)
8,0B,3776,S,2.2,.,0.8,.,1.4,.,.,.,.,.,.,.,.,.,7.6,S,NE,.,.,.,.,0.9,0.7,4.3,20,.,.,2.3,6.1,9.2,.,.,X ,
8,0B,3778,S,2.3,.,1,.,2.3,.,.,.,.,.,.,.,.,.,8.8,M,SW,.,.,.,.,0.7,0.6,7.3,60,.,.,2.5,6.5,10.2,.,.,X ,
8,0B,3782,S,3.2,.,1.2,2.4,.,.,.,.,.,.,.,.,.,.,8.8,M,NW,.,.,.,.,0.7,0.8,5.6,90,.,.,3.2,8.9,10.5,.,.,X ,
8,0B,3760,S,2.7,.,1.4,0.4,.,2000,.,.,.,.,.,.,.,.,7.6,O,Z,.,.,.,.,1.4,1.8,4.6,65,.,.,2.6,6.8,.,DD,.,X ,
8,0B,3774,S,1.5,.,1.9,.,0.1,1982,4,.,0,.,0.7,1988,B,.,3,.,.,.,.,.,.,.,.,3,.,.,.,1.5,.,.,DD,.,X ,"Data is different than the original data sheets, but left as is b/c it is the original data entry (2003)"
8,0B,3773,S,3.7,.,1.9,.,2,1984,.,.,.,.,.,.,.,.,9.2,.,.,.,.,.,.,.,.,9.2,.,.,.,3.7,.,.,DD,.,X ,
8,0B,3785,S,2.7,.,1.9,1.9,.,.,.,.,.,.,.,.,.,.,8.6,O,Z,.,.,.,.,1.1,0.9,5.6,65,.,.,2.9,8.3,10.8,.,.,X ,
8,0B,3761,S,3.6,.,2,0.1,.,.,.,.,.,.,.,.,.,.,9.6,O,Z,.,.,.,.,1.5,1.6,7.3,85,.,.,3.9,10.8,11.3,.,.,X ,
8,0B,3784,S,1.5,.,2,2.1,.,2000,.,.,.,.,.,.,.,.,7.1,S,SW,.,.,.,.,1.1,1,3.6,20,.,.,1.5,3.9,7.1,DS,.,X ,
8,0B,3772,S,3.2,.,2.1,.,2,.,.,.,.,.,.,.,.,.,8.8,O,Z,.,.,.,.,0.9,1.4,5.6,50,.,.,3.4,8.6,9.7,.,.,X ,
8,0B,3783,S,2.6,.,2.2,2.3,.,.,.,.,.,.,.,.,.,.,8.1,O,Z,.,.,.,.,0.6,1.2,5.1,40,.,.,2.6,6.9,9.5,.,.,X ,
8,0B,3771,S,2.6,.,2.5,.,2.5,.,.,.,.,.,.,.,.,.,8.6,M,SE,.,.,.,.,0.8,1.4,6.6,60,.,.,2.8,7.4,9.6,.,.,X ,
8,0B,3768,S,2.4,0.2,.,.,1.9,.,.,.,.,.,.,.,.,.,5.6,O,Z,.,.,.,.,1.7,3.2,2.7,20,.,.,2.5,6.6,6.3,.,.,X ,
8,0B,3767,S,3.6,0.3,.,.,2,.,.,.,.,.,.,.,.,.,8.8,O,Z,.,.,.,.,1.5,1.3,5.1,80,.,.,3.7,9,10.3,.,.,X ,
8,0B,3762,S,2.5,0.7,.,0.3,.,2000,.,.,.,.,.,.,.,.,7.3,O,Z,.,.,.,.,1.8,1.6,3.9,50,.,.,2.7,.,.,DD,.,X ,
8,0B,3763,S,2.4,1.9,.,1.6,.,.,.,.,.,.,.,.,.,.,6.8,M,NE,.,.,.,.,1.8,1.6,4.3,30,.,.,2.7,8.4,8.5,.,.,X ,
8,0B,3766,S,2.3,1.9,.,2.2,.,.,.,.,.,.,.,.,.,.,7.3,S,NE,.,.,.,.,0.9,1.6,3.7,60,.,.,2.4,6.1,8,LL,.,X ,
8,0B,3769,S,2.7,2,.,.,0.6,1984,.,.,.,.,.,.,.,.,6.7,.,.,.,.,.,.,.,.,6.7,.,.,.,2.7,.,.,DD,.,X ,
8,0B,3764,S,3.3,2,.,1.7,.,.,.,.,.,.,.,.,.,.,8.1,S,NE,.,.,.,.,1.3,0.8,4.5,75,.,.,3.3,8.8,7.9,LB,.,X ,
8,0B,3765,S,3.5,2,.,2.2,.,2000,.,.,.,.,.,.,.,.,10.6,O,Z,.,.,.,.,0.9,1,7.6,80,.,.,3.8,9,11.3,DS,.,X ,
8,0B,3770,S,1.7,2.1,.,.,1.4,2000,.,.,.,.,.,.,.,.,4.2,O,Z,.,.,.,.,1.5,1.5,2.6,20,.,.,1.7,4.6,.,DD,.,X 
8,0C,3759,S,4.9,.,0.5,.,1,.,.,.,.,.,.,.,.,.,12,S,S,.,.,.,.,1,1,7,80,.,.,4.7,13.1,11.3,.,.,X 
8,0C,5495,S,1.2,.,0.6,0.7,.,2000,.,.,.,.,.,.,.,.,4.1,M,SE,.,.,.,.,0.8,1.2,1.6,10,.,.,1.2,3.4,4.2,DS,.,X 
8,0C,5496,S,3.1,.,0.6,0.8,.,.,.,.,.,.,.,.,.,.,8.6,O,Z,.,.,.,.,1.1,0.7,5.6,50,.,.,3.2,8.1,10.5,.,.,X 
8,0C,5497,S,3.4,.,0.8,0.5,.,2000,.,.,.,.,.,.,.,.,8.6,O,Z,.,.,.,.,1,0.7,5.1,60,.,.,3.3,8.8,8.3,DB2,.,X 
8,0C,3758,S,1.3,.,0.9,.,0.8,.,.,.,.,.,.,.,.,.,3.5,O,Z,.,.,.,.,1.4,1.4,2,25,.,.,1.4,3.8,4.2,.,.,X 
8,0C,5498,S,2.1,.,1.1,0.6,.,2000,.,.,.,.,.,.,.,105,6.3,L,N,.,.,.,.,1.1,1,4.2,50,.,4.71,2.5,5.3,.,DL,.,X 
8,0C,5499,S,1.9,.,1.2,1.7,.,.,.,.,.,.,.,.,.,.,6,S,SE,.,.,.,.,1.6,1.6,3.5,25,.,.,2.1,5.7,7,.,.,X 
8,0C,3757,S,4.3,.,1.6,.,1.7,.,.,.,.,.,.,.,.,.,9.9,O,Z,.,.,.,.,1.6,1.4,7,65,.,.,4.4,12.4,11.5,.,.,X 
8,0C,3756,S,1.5,.,1.6,.,2.2,.,.,.,.,.,.,.,.,.,5.5,L,SE,.,.,.,.,1.2,0.8,3.8,15,.,.,1.6,4.4,6.4,.,.,X 
8,0C,5500,S,3.1,.,2.2,2,.,.,.,.,.,.,.,.,.,.,8.6,S,NE,.,.,.,.,1,1.3,5.3,55,.,.,3.2,8.7,10.5,.,.,X 
8,0C,5504,S,2.9,0,.,0.8,.,.,.,.,.,.,.,.,.,.,10.2,O,Z,.,.,.,.,1,1.6,6.3,70,.,.,3,8.3,10.2,.,.,X 
8,0C,5503,S,1.9,0.1,.,0.4,.,.,.,.,.,.,.,.,.,.,5.6,O,Z,.,.,.,.,1.6,1.4,3.6,35,.,.,1.9,5.8,6.4,.,.,X 
8,0C,3753,S,3,0.2,.,.,0.3,.,.,.,.,.,.,.,.,.,8.5,S,NE,.,.,.,.,0.9,0.9,5.8,80,.,.,3,8.2,10,.,.,X 
8,0C,5505,S,3.6,0.7,.,2.1,.,.,.,.,.,.,.,.,.,.,9.7,S,SE,.,.,.,.,1.5,1.3,6.3,65,.,.,3.6,9.7,11,.,.,X 
8,0C,3754,S,3.1,0.8,.,.,0.4,.,.,.,.,.,.,.,.,.,8.5,S,S,.,.,.,.,0.8,0.5,4.3,80,.,.,3.2,8.4,10.3,.,.,X 
8,0C,3752,S,2.9,1.2,.,2.4,.,.,.,.,.,.,.,.,.,.,8.5,O,Z,.,.,.,.,1.1,1,5,65,.,.,3,9,10.4,.,.,X 
8,0C,5502,S,1.6,2.2,.,.,2.2,.,.,.,.,.,.,.,.,.,4.4,O,Z,.,.,.,.,1.4,2,1.5,15,.,.,1.7,4.7,5.2,.,.,X 
8,0C,3755,S,3.4,2.3,.,.,1.3,.,.,.,.,.,.,.,.,.,9.7,O,Z,.,.,.,.,1.1,0.8,7.4,80,.,.,3.5,9.2,11.1,.,.,X 
8,0C,5501,S,2,2.3,.,2.2,.,.,.,.,.,.,.,.,.,.,7.3,S,NE,.,.,.,.,0.7,0.7,4.7,40,.,.,2,5.6,8.4,.,.,X 
8,0D,5493,S,2,.,0.6,.,0.6,.,.,.,.,.,.,.,.,.,6,O,Z,.,.,.,.,1.8,1.3,1.5,30,.,.,2.1,5.9,7.6,.,.,X 
8,0D,5494,S,2.1,.,0.8,.,0.1,.,.,.,.,.,.,.,.,.,6.1,O,Z,.,.,.,.,1.4,0.8,5,30,.,.,2.2,6.5,8.7,.,.,X 
8,0D,5492,S,2.6,.,1.6,.,0.8,.,.,.,.,.,.,.,.,117,7.6,S,SW,.,.,.,.,1,1.1,4,50,.,3.64,2.7,7.6,8.9,.,.,X 
8,0D,5491,S,3.5,.,2.1,.,2.2,.,.,.,.,.,.,.,.,.,9.6,O,Z,.,.,.,.,0.9,1.4,4,75,.,.,3.6,10.5,11.2,.,.,X 
8,0D,5484,S,1.5,0.1,.,.,1,.,.,.,.,.,.,.,.,.,5.2,O,Z,.,.,.,.,1.2,1.5,1.2,35,.,.,1.6,5.5,6.9,.,.,X 
8,0D,5485,S,3,0.4,.,.,0.8,.,.,.,.,.,.,.,.,.,8.6,L,S,.,.,.,.,1.2,1.4,5,70,.,.,3.1,8.7,9,LL,.,X 
8,0D,5488,S,2.1,1.8,.,.,0.2,.,.,.,.,.,.,.,.,.,6.5,S,W,.,.,.,.,1,1,4.3,40,.,.,2.2,6,7.7,.,.,X 
8,0D,5487,S,2.4,1.9,.,.,0.1,.,.,.,.,.,.,.,.,.,7.9,O,Z,.,.,.,.,0.8,0.6,5.6,60,.,.,2.6,7,8.9,.,.,X 
8,0D,5483,S,3,1.1,.,0.2,.,1982,.,.,.,.,.,.,.,.,6.6,.,.,.,.,.,.,.,.,6.6,.,.,.,2.8,.,6.4,DS,.,X 
8,0D,5482,S,3.5,1.6,.,0.4,.,.,.,.,.,.,.,.,.,.,8.8,S,E,.,.,.,.,1.4,1.4,5,60,.,.,3.7,9.3,10.7,.,.,X 
8,0D,5486,S,3.1,1.7,.,.,0.4,1987,.,.,.,.,.,.,.,113,8,O,Z,.,.,.,.,1.3,1.1,4.5,50,.,.,3,7.8,.,DB2,.,X 
8,0D,5489,S,3.5,2.1,.,.,1.7,.,.,.,.,.,.,.,.,.,8.6,O,Z,.,.,.,.,1,1,6.3,65,.,.,3.6,9.7,10.3,.,.,X 
8,0D,5490,S,3.6,2.4,.,.,1.1,.,.,.,.,.,.,.,.,.,9.5,O,Z,.,.,.,.,1.6,1.4,6.7,70,.,.,3.8,10.7,11.7,.,.,X 
8,0D,5481,S,4.2,2.4,.,1.1,.,.,.,.,.,.,.,.,.,.,9.5,O,Z,.,.,.,.,1.8,1.1,5,75,.,.,4.4,12.1,10.9,.,.,X 
8,0E,5466,S,3.4,.,0.4,0.3,.,.,.,.,.,.,.,.,.,.,8.6,O,Z,.,.,.,.,1.4,1.9,1.5,70,.,.,3.6,9,9.5,.,.,X 
8,0E,5467,S,3.7,.,0.6,0.2,.,1991,.,.,.,.,.,.,.,.,8.6,S,SE,.,.,.,.,1.2,1,4.5,55,.,.,3.7,.,.,DB2,.,X 
8,0E,5480,S,2.9,.,1.9,.,0.1,.,.,.,.,.,.,.,.,111,8.1,O,Z,.,.,.,.,1.2,1.8,2.9,50,.,3.57,3.1,8.1,10.4,.,.,X 
8,0E,5479,S,3.1,.,2.2,.,1.8,.,.,.,.,.,.,.,.,.,8,O,Z,.,.,.,.,1.2,1,3.8,75,.,.,3.2,8.8,10.7,.,.,X 
8,0E,5478,S,2.7,.,2.2,.,2.1,.,.,.,.,.,.,.,.,.,7,O,Z,.,.,.,.,1.2,1,3.2,60,.,.,2.8,7.5,8.1,.,.,X 
8,0E,5477,S,2.6,.,2.4,.,2.1,.,.,.,.,.,.,.,.,.,7.1,O,Z,.,.,.,.,0.9,1,3.4,60,.,.,2.6,7,8.6,.,.,X 
8,0E,5474,S,3.3,0.1,.,.,1.6,.,.,.,.,.,.,.,.,.,8.7,O,Z,.,.,.,.,0.9,1,5.3,80,.,.,3.4,9.8,10.3,.,.,X 
8,0E,5472,S,3.1,0.2,.,0.7,.,.,.,.,.,.,.,.,.,.,8.6,S,N,.,.,.,.,1.2,1.2,7.5,60,.,.,3.3,9.2,10.4,.,.,X 
8,0E,5471,S,3.4,0.3,.,0.9,.,.,.,.,.,.,.,.,.,.,8.8,S,NE,.,.,.,.,0.6,0.4,5.3,90,.,.,3.5,9,10.7,.,.,X 
8,0E,5470,S,2.7,0.3,.,1,.,1984,.,.,.,.,.,.,.,.,7,O,Z,.,.,.,.,1,0.9,7,.,.,.,2.6,.,6.9,DS,.,X 
8,0E,5475,S,2.5,0.4,.,.,0.9,.,.,.,.,.,.,.,.,.,8.3,O,Z,.,.,.,.,1,0.8,6.1,60,.,.,2.7,7,10,.,.,X 
8,0E,5469,S,2.6,0.4,.,1.2,.,.,.,.,.,.,.,.,.,.,7,M,SW,.,.,.,.,1,1.2,2,50,.,.,2.8,8,9.8,.,.,X 
8,0E,5468,S,4.3,0.9,.,0.8,.,.,.,.,.,.,.,.,.,.,8.7,S,S,.,.,.,.,0.8,1.6,4.2,70,.,.,4.4,12.2,10.4,.,.,X 
8,0E,5476,S,3.2,1,.,.,0.7,.,.,.,.,.,.,.,.,.,8.9,S,SE,.,.,.,.,1,1,5.3,55,.,.,3.3,9.4,10.9,.,.,X 
