1991-2001 DATA ENTRY BY JC,,,,,,,,Data checked: 2003 Feb 28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,


,,,,1983,,,,,,Fallen Stems,,,,,,,,1983,,,,,,,        1983 Crown,,,,1983,1983,1991,2000,2000,,2000,,
,,,,DBH,1983 Base Coordinates (m),,,,Year,Length,Exit Coordinates (m),,,,Year,Uprooted,,Stem,       1983 Stem Lean,,       1991 Stem Lean,,2000 Stem Lean,,Width (m),,Ht to crown,,BSD,Radial Inc.,DBH,DBH,Height,2000,Fire ,,Comment
Stand,Plot,Tag #,Species,(cm),N,S,E,W,Dead,(m),N,S,E,W,Fallen,/ Broken,Age,Height (m),AmtChar,Direction,AmtNum,Direction,AmtNum,Direction,N-S,E-W,bottom (m),Fill%,(cm),(cm),(cm),(cm),(m),Code,Codes,Dummy,
5,0D,2622,A,8.4,.,2,.,0.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23,24.3,.,LL,.,X ,
5,0D,2624,W,8.1,.,2,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24.2,26.5,16.8,.,.,X ,
5,0D,2623,W,4.2,0.2,.,.,2.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9.3,10,9.7,.,.,X ,
5,0D,2682,A,3,0.4,.,1.6,.,1982,5.5,2.3,.,0,.,1982,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6.2,.,.,DD,.,X ,
5,0D,2621,A,4.7,0.8,.,.,1.6,1982,14.2,1.9,.,0,.,1982,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,DD,.,X ,Original_data_sheet_had_the_length_number_-_spreadsheet_is_corrected_to_match_(2003)
5,0D,2619,A,6.8,1.2,.,.,0.8,2000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17.8,17.9,.,DB2,.,X ,
5,0E,2257,A,4.4,.,0.3,1.4,.,1982,12.9,.,0,1.2,.,1987,B,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11.9,.,.,DD,.,X ,"2.5_m_snag,_exit_coordinates_=_top_=_53.8_(1991);_data_is_different_than_the_original_data_sheet,_but_left_as_is,_b/c_it_is_the_original_data_entry_(2003)"
5,0E,2294,A,4.7,.,1.4,.,1.2,1982,2.5,.,0.5,.,0,1982,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.1,.,.,DD,.,X ,
5,0E,2625,A,4,.,2,1.5,.,1982,1,.,2.5,1.6,.,1983,B,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,DD,.,X ,
5,0E,2258,A,2.9,0.4,.,.,0.9,1982,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7.4,.,.,DD,.,X ,1_m_snag_(1991)
5,0E,2296,W,4.6,0.4,.,.,1.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.8,13.8,15.5,.,.,X ,
5,0E,2295,A,5.9,0.9,.,.,0.6,1991,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15,.,.,DD,.,X ,
5,0E,2298,A,5.1,1.4,.,1.2,.,1982,2.5,0.1,.,0,.,1988,B,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13.8,.,.,DD,.,X ,"Data_is_different_than_the_original_data_sheet,_but_left_as_is,_b/c_it_is_the_original_data_entry_(2003)"
5,0E,2297,W,5.6,1.9,.,1.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17.3,19.9,16.1,.,.,X ,
5,0F,2648,A,6.7,.,0.2,1.8,.,2000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17.5,17.2,.,DB2,.,X ,
5,0F,2647,A,7.6,.,1,.,1.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20.9,23,21.1,.,.,X ,
5,0F,2649,W,7.4,0.2,.,.,1.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21.3,23.8,18.2,.,.,X ,
5,0F,2643,P,6,1.5,.,0,.,1982,9.3,0,.,1,.,1987,B,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,DD,.,X ,"Data_is_different_than_the_original_data_sheet,_but_left_as_is,_b/c_it_is_the_original_data_entry_(2003)"
5,0F,2646,A,7.2,1.9,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19.1,19.6,20.3,.,.,X ,
5,0F,2626,A,6.1,2.1,.,.,1.6,1991,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15.5,.,.,DD,.,X ,
5,0G,2644,A,6.4,.,2.2,.,1.9,1982,7.2,0,.,0.7,.,1982,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,DD,.,X ,
5,0G,2641,A,8.9,.,2.8,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24.3,27.1,.,LL,.,X ,
5,0G,2642,A,5.8,0.3,.,0.7,.,1984,.,0,.,0,.,1988,B,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14.4,.,.,DD,.,X ,"Data_is_different_than_the_original_data_sheet,_but_left_as_is,_b/c_it_is_the_original_data_entry_(2003)"
5,0G,2645,A,5.2,1.8,.,2.3,.,1982,4.1,.,6,0,.,1982,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13.1,.,.,DD,.,X ,
5,0H,2628,A,3.8,.,0.1,.,1.8,1982,0.9,.,0,2.5,.,1982,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9.7,.,.,DD,.,X ,
5,0H,2629,A,4,.,0.4,.,2.5,1982,0.7,.,0,.,2.4,1982,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,DD,.,X ,
5,0H,2630,W,1.5,.,0.8,.,2,.,.,.,.,.,.,.,.,42,.,.,.,.,.,.,.,.,.,.,.,.,8.73,6.5,8.9,8.1,.,.,X ,
5,0H,2391,A,8.5,.,1.7,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23.7,26.7,24.7,.,.,X ,
5,0H,2640,W,6.6,.,2.2,.,1.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19.6,22.7,18.5,.,.,X ,
5,0H,2627,A,3.8,0.8,.,0.7,.,1982,4.2,.,0,1.3,.,1982,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,DD,.,X ,
5,0H,2300,W,4.6,1,.,.,0.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13.9,16.6,16.6,.,.,X ,
5,0H,2302,A,6.3,1.5,.,1.1,.,1984,.,.,.,3.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,16.4,.,.,DD,.,X ,
5,0H,2301,A,4.9,1.8,.,2.3,.,1982,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.6,.,.,DD,.,X ,
5,0H,2299,A,6.1,1.9,.,.,0.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,16.3,17.5,.,LL,.,X ,
5,0I,2633,W,4.4,.,0.8,0.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13.8,17.3,15.4,.,.,X ,
5,0I,2638,B,3.1,.,0.9,.,0.5,2000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8.2,8,.,DB2,.,X ,
5,0I,2634,A,5.5,.,1,0.6,.,1991,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14,.,.,DD,.,X ,
5,0I,2639,A,5.9,.,1.9,.,0.1,1991,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15.1,.,.,DB2,.,X ,"2.5_m_snag,_exit_E_0.9_(1991)"
5,0I,2635,W,1.2,0.2,.,1.3,.,.,.,.,.,.,.,.,.,37,.,.,.,.,.,.,.,.,.,.,.,.,3.05,4.1,4.5,4.6,.,.,X ,
5,0I,2637,A,6.5,0.9,.,0.5,.,1991,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17.2,.,.,DB2,.,X ,
5,0I,2303,A,3.8,1.4,.,.,2.3,1982,3.8,.,0,.,1.4,1982,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9.7,.,.,DD,.,X ,
5,0I,2636,A,5.3,1.5,.,1,.,1991,18.5,2.1,.,0,.,1988,B,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13.3,.,.,DD,.,X ,"Original_length_number_in_spreadsheet_was_85.0;_data_is_different_than_the_original__data_sheet,_but_left_as_is,_b/c_it_is_the_original_data_entry_(2003)"
5,0J,2614,A,7.2,.,1.3,.,0.5,1991,.,.,.,.,.,.,.,.,19.8,O,Z,.,.,.,.,.,.,11.6,.,.,.,18,.,.,.,.,X ,
5,0J,2631,A,7.8,.,1.5,2.5,.,.,.,.,.,.,.,.,.,.,20.2,M,S,.,.,.,.,.,.,11,.,.,.,20.4,22.7,21.9,.,.,X ,
5,0J,2615,W,4.6,.,1.8,.,1,.,.,.,.,.,.,.,.,.,13.2,O,Z,.,.,.,.,3.3,3,3.5,25,.,.,13.2,15,16.3,.,.,X ,
5,0J,2632,A,6.4,.,2.3,0.5,.,.,.,.,.,.,.,.,.,.,19.8,O,Z,.,.,.,.,.,.,13.8,.,.,.,17.3,17.2,.,.,.,X ,
5,0J,2390,W,7.9,0.7,.,1.9,.,.,.,.,.,.,.,.,.,.,15.8,S,SE,.,.,.,.,4.5,3.9,3.4,80,.,.,22.6,25.1,16.4,.,.,X ,
5,0J,2618,A,5.8,0.9,.,.,1.9,.,.,.,.,.,.,.,.,.,20.4,S,E,.,.,.,.,.,.,14.4,.,.,.,16,17.7,18.7,.,.,X ,
5,0J,2617,W,2.5,1.9,.,.,1.6,.,.,.,.,.,.,.,.,47,6.4,M,N,.,.,.,.,2.6,2.2,2.2,20,.,4.78,6.7,7.1,7.7,.,.,X ,
5,1A,2139,A,5.8,.,1,.,2.3,1981,.,.,0,2.4,.,1983,B,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,DD,.,X ,
