STAND 5, SURVEY DATE: 11 Aug 1980, OBSERVERS: G.H. La Roi (#1), ROWS: 0,2,8, R.A. Ellis (#2), ROWS: 4,6, DATA ENTRY: 10 Jan 1997 (note: first survey of stand 5; no soil temps measured "Middle-aged Mixedwood")

QUAD  0A    0C    0E    0G    0I    2I    2G    2E    2C    2A    4A    4C    4E    4G    4I    6I    6G    6E    6C    6A    8A    8C    8E    8G    8I    4a    4c    4e    4g    4i
EPAN   3.0   1.0   2.0   2.0   1.0   0.0   0.5   1.0   0.5   1.0   0.0   0.5   0.0   1.0   0.5   0.0   0.0   0.0   0.5   0.0   1.0   0.5   0.0   2.0   0.0   0.0   0.0   0.0   0.0   0.0
FRVE   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.5   0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
FRVI   0.5   0.0   1.0   1.0   0.5   0.5   0.0   1.0   0.5   0.0   0.0   0.0   0.5   0.5   0.5   0.5   0.5   0.5   1.0   0.5   0.5   0.5   0.0   1.0   0.0   0.0   0.0   0.0   0.0   0.0
GABO   1.0   2.0   1.0   0.5   1.0   1.0   0.5   1.0   1.0   1.0   0.5   0.5   0.5   0.5   1.0   0.5   0.5   0.5   0.5   0.5   1.0   0.0   0.5   1.0   0.5   0.0   0.0   0.0   0.0   0.0
GATR   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.5   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
GORE   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
LAOC   0.0   0.0   0.0   0.5   1.0   0.0   1.0   1.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.5   0.0   0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
LIBO   2.0   5.0   1.0   5.0   7.0   3.0   3.0   3.0   3.0  15.0   5.0   0.5   5.0   3.0   3.0  20.0  15.0   5.0   0.5   1.0   3.0   1.0  10.0   5.0   8.0   0.0   0.0   0.0   0.0   0.0
MACA   1.0   1.0   0.0   0.5   1.0   0.0   1.0   1.0   0.0   1.0   0.0   0.0   0.5   0.5   0.5   0.0   0.5   0.5   0.5   0.0   1.0   1.0   1.0   1.0   0.5   0.0   0.0   0.0   0.0   0.0
MEPA   3.0   0.5   5.0   3.0   7.0   3.0   2.0   3.0   3.0   3.0   1.0   5.0   1.0   5.0   3.0   1.0   1.0   2.0   1.0   3.0   3.0   1.0   3.0   3.0   3.0   0.0   0.0   0.0   0.0   0.0
MINU   3.0   1.0   2.0   0.5   1.0   3.0   2.0   2.0   3.0   3.0   0.5   2.0   0.5   1.0   1.0   1.0   0.5   1.0   1.0   1.0   2.0   2.0   3.0   1.0   2.0   0.0   0.0   0.0   0.0   0.0
OSCH   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
PEPA   1.0   2.0   1.0   1.0   1.0   2.0   1.0   1.0   1.0   2.0   0.5   1.0   0.5   1.0   0.5   1.0   3.0   1.0   0.5   0.5   1.0   0.5   1.0   1.0   0.5   0.0   0.0   0.0   0.0   0.0
PYAS   1.0   0.5   0.5   2.0   2.0   2.0   2.0   2.0   1.0   2.0   0.5   0.5   1.0   2.0   0.5   0.0   0.5   1.0   1.0   0.5   0.0   0.5   0.5   1.0   0.5   0.0   0.0   0.0   0.0   0.0

QUAD  0A    0C    0E    0G    0I    2I    2G    2E    2C    2A    4A    4C    4E    4G    4I    6I    6G    6E    6C    6A    8A    8C    8E    8G    8I    4a    4c    4e    4g    4i
ORSE   0.0   0.5   0.0   0.5   0.0   0.0   0.5   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
PYCH   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
RUPU   5.0  10.0   3.0   1.0   5.0  10.0   5.0   1.0   3.0   2.0   1.0   1.0   2.0   1.0   3.0   2.0   1.0   1.0   1.0   1.0   7.0   3.0   1.0   2.0   3.0   0.0   0.0   0.0   0.0   0.0
TRBO   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.5   0.0   0.0   0.0   0.0   0.5   0.5   0.5   0.5   0.0   0.0   0.0   0.0   0.0   0.0
VIRE   2.0   1.0   1.0   0.5   2.0   0.0   1.0   2.0   1.0   0.0   0.5   1.0   1.0   0.5   0.5   2.0   0.5   1.0   1.0   0.5   1.0   1.0   1.0   1.0   1.0   0.0   0.0   0.0   0.0   0.0
CACA   3.0   2.0   2.0   0.5   2.0   1.0   0.5   1.0   1.0   1.0   0.5   0.5   0.5   0.5   1.0   0.5   0.5   0.5   0.5   0.5   1.0   0.5   0.5   1.0   0.5   0.0   0.0   0.0   0.0   0.0
ELIN   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
SCPU   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
EQSY   0.0   0.0   0.0   0.0   0.0   0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.5   0.0   0.5   0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0
HIUM   0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
VIAM   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
ELGL   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
BRCI   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
VAMY   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
MOUN   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
AGTR   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
temp   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0

